numreq|numord|item|descrip|unidad|cantidad|costo|costo_cif|costo_dola|costo_tot|cantdesp|penddesp|estatus|emision|provee
11230829||24431-23500-SEO|GUIA CADENA ELANTRA 2.0/TUCSON 05||600.0000|2.2000|2.4900|0.0000|1320.0000|0.0000|0.0000||20230829|
11230829||23040-23300-STD|JGO. ANILLO TUCSON STD FINO 2mm||150.0000|6.0000|6.7800|0.0000|900.0000|0.0000|0.0000||20230829|
11230829||23040-23300-050|JGO. ANILLO TUCSON 0.20 (0,50) FINO 2mm||200.0000|6.0000|6.7800|0.0000|1200.0000|0.0000|0.0000||20230829|
11230829||23040-23922075S|JGO. ANILLO TUCSON 0.30 SEONG FINO||150.0000|6.0000|6.7800|0.0000|900.0000|0.0000|0.0000||20230829|
11230829||0K75A10271-SEON|EMPACADURA CAMARA KIA PREGIO 3.0 SEONG||200.0000|1.9500|2.2000|0.0000|390.0000|0.0000|0.0000||20230829|
11230829||20910-26E00-SEO|JGO. EMPACADURA GETZ 1.6/ ELANTRA 1.6||30.0000|6.2000|7.0100|0.0000|186.0000|0.0000|0.0000||20230829|
11230829||0K75A-10270B-SE|JGO. EMPACADURA KIA PREGIO 3.0 SEONG||100.0000|9.2000|10.4000|0.0000|920.0000|0.0000|0.0000||20230829|
11230829||KSP61-10270C-SE|JGO. EMPACADURA KIA RIO STYLUS 1.5||30.0000|7.7000|8.7000|0.0000|231.0000|0.0000|0.0000||20230829|
11230829||20910-37L01-SE|JGO. EMPACADURA SPORTAGE 2.7||60.0000|14.5000|16.3900|0.0000|870.0000|0.0000|0.0000||20230829|
11230829||21522-2X000-SEO|SET CUELLOS CIGUENAL KIA RIO 1.5||1000.0000|1.2500|1.4100|0.0000|1250.0000|0.0000|0.0000||20230829|
11230829||31911-38204-SEO|FILTRO GASOLINA H1 2007/SONATA 05||200.0000|2.5000|2.8300|0.0000|500.0000|0.0000|0.0000||20230829|
11230829||31911-2F000-SEO|FILTRO GASOLINA KIA CERATO 1.6||200.0000|4.3000|4.8600|0.0000|860.0000|0.0000|0.0000||20230829|
11230829||0K30A-13480-SEO|FILTRO GASOLINA KIA RIO 1.5||200.0000|1.4500|1.6400|0.0000|290.0000|0.0000|0.0000||20230829|
11230829||31112-2B000-SEO|FILTRO GASOLINA SANTA FE 06-09||200.0000|2.2000|2.4900|0.0000|440.0000|0.0000|0.0000||20230829|
11230829||KITCORRH1-SEONG|KIT TIEMPO H1 07 SEONG (6 PIEZAS)||50.0000|26.4000|29.8300|0.0000|1320.0000|0.0000|0.0000||20230829|
HM230033||54650-2B200|AMORTIGUADOR DEL. LH SANTA FE 2.7||12.0000|23.4900|27.7200|0.0000|281.8800|0.0000|0.0000||20230918|
HM230033||54660-2B200|AMORTIGUADOR DEL. RH SANTA FE 2.7||12.0000|23.6700|27.9300|0.0000|284.0400|0.0000|0.0000||20230918|
HM230033||55310-2B211|AMORTIGUADOR TRASERO SANTA FE 2.7||10.0000|15.4700|18.2500|0.0000|154.7000|0.0000|0.0000||20230918|
HM230033||0K75A39040|BASE MOTOR KIA PREGIO||110.0000|4.0600|4.7900|0.0000|446.6000|0.0000|0.0000||20230918|
HM230033||21930-2F100|BASE MOTOR TRASERA CERATO T/M (2F500)||60.0000|11.9000|14.0400|0.0000|714.0000|0.0000|0.0000||20230918|
HM230033||21930-2B500|BASE MOTOR TRASERA SANTA FE 07-09||30.0000|18.3100|21.6100|0.0000|549.3000|0.0000|0.0000||20230918|
HM230033||21310-3C300|BOMBA ACEITE SORENTO 3.8/SONATA 3.3||9.0000|44.9400|53.0300|0.0000|404.4600|0.0000|0.0000||20230918|
HM230033||0K72A-34830|BUJE MESETA PEQUENO PREGIO||140.0000|1.3400|1.5800|0.0000|187.6000|0.0000|0.0000||20230918|
HM230033||54584-38010|BUJE MESETA SANTA FE GRANDE 06-12||150.0000|1.9700|2.3200|0.0000|295.5000|0.0000|0.0000||20230918|
HM230033||97730-2B100|ELECTROVENTILADOR A/A SANTA FE 2.7||1.0000|29.8600|35.2300|0.0000|29.8600|0.0000|0.0000||20230918|
HM230033||25411-2E200|MANGUERA SUP. RAD. SPORTAGE 2.7||30.0000|5.4200|6.4000|0.0000|162.6000|0.0000|0.0000||20230918|
HM230033||25310-2D010|RADIADOR ELANTRA T/A||7.0000|46.8900|55.3300|0.0000|328.2300|0.0000|0.0000||20230918|
HM230033||22410-22030|TAPA VALVULA ACCENT||20.0000|18.5000|21.8300|0.0000|370.0000|0.0000|0.0000||20230918|
HM230033||54300-4A600|AMORTIGUADOR DEL. H1 07 CORREA||10.0000|14.1600|16.7100|0.0000|141.6000|0.0000|0.0000||20230918|
HM230033||58101-4AA90|JGO. PASTILLA DELANTERA H1 07 CORREA||40.0000|7.7400|9.1300|0.0000|309.6000|0.0000|0.0000||20230918|
HM230033||83660-4A500|MANILLA EXT. COMPUERTA TRASERA RH H1 07||40.0000|3.6900|4.3500|0.0000|147.6000|0.0000|0.0000||20230918|
HM230033||97730-4H100|ELECTROVENTILADOR A/A H1 09||4.0000|30.1600|35.5900|0.0000|120.6400|0.0000|0.0000||20230918|
HM230033||97606-4H200|CONDENSADOR H1 09||10.0000|53.0100|62.5500|0.0000|530.1000|0.0000|0.0000||20230918|
HM230033||25380-4H100|ELECTROVENTILADOR PRINC. H1 09||27.0000|34.0600|40.1900|0.0000|919.6200|0.0000|0.0000||20230918|
HM230033||54650-4H100|AMORTIGUADOR DEL. LH H1 09||4.0000|23.2500|27.4400|0.0000|93.0000|0.0000|0.0000||20230918|
HM230033||54660-4H100|AMORTIGUADOR DEL. RH H1 09||12.0000|23.2500|27.4400|0.0000|279.0000|0.0000|0.0000||20230918|
HM230033||55300-4H100|AMORTIGUADOR TRASERO H1 09||10.0000|15.9100|18.7700|0.0000|159.1000|0.0000|0.0000||20230918|
HM230033||25380-2K280|ELECTROVENTILADOR SONATA 3.3||1.0000|40.7800|48.1200|0.0000|40.7800|0.0000|0.0000||20230918|
HM230033||54611-3K030|AMORTIGUADOR DELANTERO SONATA 3.3||10.0000|14.8700|17.5500|0.0000|148.7000|0.0000|0.0000||20230918|
HM230033||55311-3K030|AMORTIGUADOR TRASERO SONATA 3.3||10.0000|12.6900|14.9700|0.0000|126.9000|0.0000|0.0000||20230918|
HM230033||97606-2B000|CONDENSADOR A/A HYUNDAI SANTA FE 2.7||3.0000|53.4700|63.0900|0.0000|160.4100|0.0000|0.0000||20230918|
HM230033||21930-2E300|BASE MOTOR TRASERA TUCSON||124.0000|5.7300|6.7600|0.0000|710.5200|0.0000|0.0000||20230918|
HM230034||22410-23100|TAPA VALVULA TUCSON||27.0000|27.7900|32.7900|0.0000|750.3300|0.0000|0.0000||20230918|
HM230035||54650-2B200|AMORTIGUADOR DEL. LH SANTA FE 2.7||12.0000|23.1100|27.2700|0.0000|277.3200|0.0000|0.0000||20230918|
HM230035||54660-2B200|AMORTIGUADOR DEL. RH SANTA FE 2.7||12.0000|23.1100|27.2700|0.0000|277.3200|0.0000|0.0000||20230918|
HM230035||55310-2B211|AMORTIGUADOR TRASERO SANTA FE 2.7||20.0000|15.0700|17.7800|0.0000|301.4000|0.0000|0.0000||20230918|
HM230035||54630-3L000|BASE AMORTIGUADOR SONATA 3.3||80.0000|4.1500|4.9000|0.0000|332.0000|0.0000|0.0000||20230918|
HM230035||21810-2E000-CH|BASE MOTOR RH TUCSON||100.0000|14.1600|16.7100|0.0000|1416.0000|0.0000|0.0000||20230918|
HM230035||21811-4A200|BASE MOTOR RH/LH HYUNDAI H1||50.0000|4.3000|5.0700|0.0000|215.0000|0.0000|0.0000||20230918|
HM230035||219302D101|BASE MOTOR TRASERA ELANTRA XD||200.0000|6.1200|7.2200|0.0000|1224.0000|0.0000|0.0000||20230918|
HM230035||54840-4H000|BIELETA DELANTERA H1 09 LH||50.0000|2.7700|3.2700|0.0000|138.5000|0.0000|0.0000||20230918|
HM230035||54830-4H000|BIELETA DELANTERA H1 09 RH||50.0000|2.7300|3.2200|0.0000|136.5000|0.0000|0.0000||20230918|
HM230035||54830-3L000|BIELETA HYUNDAI SONATA 3.3 54830-3K010||100.0000|3.0000|3.5400|0.0000|300.0000|0.0000|0.0000||20230918|
HM230035||55530-2E200|BIELETA TUCSON TRASERA||200.0000|2.6900|3.1700|0.0000|538.0000|0.0000|0.0000||20230918|
HM230035||21310-25001|BOMBA ACEITE KIA NEW CARENS 2.0 / OPTIMA 2.0||40.0000|33.5200|39.5500|0.0000|1340.8000|0.0000|0.0000||20230918|
HM230035||21310-37100-PMC|BOMBA ACEITE SPORTAGE 2.7 PMC||80.0000|35.2900|41.6400|0.0000|2823.2000|0.0000|0.0000||20230918|
HM230035||25100-26550-PMC|BOMBA AGUA GETZ 1.6 PMC||40.0000|8.9000|10.5000|0.0000|356.0000|0.0000|0.0000||20230918|
HM230035||25100-42541|BOMBA AGUA HYUNDAI H100 MD972002||48.0000|18.5200|21.8500|0.0000|888.9600|0.0000|0.0000||20230918|
HM230035||25100-2X200-PMC|BOMBA AGUA KIA RIO STYLUS 1.5||50.0000|13.5200|15.9500|0.0000|676.0000|0.0000|0.0000||20230918|
HM230035||25100-3C120|BOMBA AGUA SONATA 3.3/SEDONA 3.8/VERACRUZ||2.0000|20.6800|24.4000|0.0000|41.3600|0.0000|0.0000||20230918|
HM230035||25100-37202|BOMBA AGUA SPORTAGE 2.7||50.0000|16.5500|19.5300|0.0000|827.5000|0.0000|0.0000||20230918|
HM230035||25100-23010-PMC|BOMBA AGUA TUCSON PMC||108.0000|12.4400|14.6800|0.0000|1343.5200|0.0000|0.0000||20230918|
HM230035||31110-2B000|BOMBA GASOLINA HYUNDAI SANTA FE 2.7||50.0000|36.2000|42.7200|0.0000|1810.0000|0.0000|0.0000||20230918|
HM230035||23510-23700|BRAZO BIELA TUCSON||4.0000|12.8200|15.1300|0.0000|51.2800|0.0000|0.0000||20230918|
HM230035||54584-2E000|BUJE MESETA GRANDE TUCSON||500.0000|1.7400|2.0500|0.0000|870.0000|0.0000|0.0000||20230918|
HM230035||54551-1D000-PMC|BUJE MESETA PEQUENO TUCSON||500.0000|1.1600|1.3700|0.0000|580.0000|0.0000|0.0000||20230918|
HM230035||41412-4Z000|COLLARIN KIA PREGIO||20.0000|5.2100|6.1500|0.0000|104.2000|0.0000|0.0000||20230918|
HM230035||24312-2X000-BA|CORREA TIEMPO KIA RIO BANDO||50.0000|5.4200|6.4000|0.0000|271.0000|0.0000|0.0000||20230918|
HM230035||25212-2C001|CORREA UNICA H1 09 6PK2352||15.0000|7.5500|8.9100|0.0000|113.2500|0.0000|0.0000||20230918|
HM230035||51712-1C000|DISCO FRENO DEL. GETZ 1.6||20.0000|13.6600|16.1200|0.0000|273.2000|0.0000|0.0000||20230918|
HM230035||58129-44010|DISCO FRENO HYUNDAI H1 09||30.0000|12.2700|14.4800|0.0000|368.1000|0.0000|0.0000||20230918|
HM230035||97730-FD100-PMC|ELECTROVENTILADOR AUX. RIO PMC||80.0000|17.6500|20.8300|0.0000|1412.0000|0.0000|0.0000||20230918|
HM230035||25380-1C160|ELECTROVENTILADOR GETZ 1.6||30.0000|23.6000|27.8500|0.0000|708.0000|0.0000|0.0000||20230918|
HM230035||25380-07000|ELECTROVENTILADOR KIA PICANTO||50.0000|18.1200|21.3800|0.0000|906.0000|0.0000|0.0000||20230918|
HM230035||25380-1F380|ELECTROVENTILADOR KIA SPORTAGE 2.7||20.0000|32.0500|37.8200|0.0000|641.0000|0.0000|0.0000||20230918|
HM230035||25380-FD000-PMC|ELECTROVENTILADOR PRINC. RIO PMC||80.0000|17.5600|20.7200|0.0000|1404.8000|0.0000|0.0000||20230918|
HM230035||22311-26101|EMPACADURA CAMARA GETZ 1.6||100.0000|1.5300|1.8100|0.0000|153.0000|0.0000|0.0000||20230918|
HM230035||22311-37310|EMPACADURA CAMARA LH SPORTAGE 2.7/STA FE GOLD||150.0000|3.3000|3.8900|0.0000|495.0000|0.0000|0.0000||20230918|
HM230035||22311-37320|EMPACADURA CAMARA RH SPORTAGE 2.7/STA FE GOLD||150.0000|3.2600|3.8500|0.0000|489.0000|0.0000|0.0000||20230918|
HM230035||22443-38010|EMPACADURA SELLOS BUJIA H1 07 CORREA||300.0000|0.5100|0.6000|0.0000|153.0000|0.0000|0.0000||20230918|
HM230035||22441-22012-K|EMPACADURA TAPA VALVULA ACCENT/GETZ 1.3||100.0000|0.6500|0.7700|0.0000|65.0000|0.0000|0.0000||20230918|
HM230035||22441-3E011|EMPACADURA TAPA VALVULA LH STA FE 2007/ OPTI 07||200.0000|1.0000|1.1800|0.0000|200.0000|0.0000|0.0000||20230918|
HM230035||22441-3E021|EMPACADURA TAPA VALVULA RH STA FE 2007/ OPTI 07||200.0000|1.0000|1.1800|0.0000|200.0000|0.0000|0.0000||20230918|
HM230035||22441-37110|EMPACADURA TAPA VALVULA SPORTAGE 2.7||500.0000|0.6600|0.7800|0.0000|330.0000|0.0000|0.0000||20230918|
HM230035||21421-35011|ESTOPERA DEL. CIG. SPORTAGE 2.7 KOS||300.0000|0.9600|1.1300|0.0000|288.0000|0.0000|0.0000||20230918|
HM230035||0K30E-10602|ESTOPERA LEVA KIA RIO KOS||300.0000|0.9400|1.1100|0.0000|282.0000|0.0000|0.0000||20230918|
HM230035||22144-39001|ESTOPERA LEVA SPORTAGE 2.7 KOS||300.0000|0.5700|0.6700|0.0000|171.0000|0.0000|0.0000||20230918|
HM230035||21443-33005|ESTOPERA TRASERA CIGUENAL TUCSON||200.0000|1.2200|1.4400|0.0000|244.0000|0.0000|0.0000||20230918|
HM230035||01358-27165|ESTOPERA YOKI TRANSMISION PREGIO||200.0000|0.5600|0.6600|0.0000|112.0000|0.0000|0.0000||20230918|
HM230035||26320-3C100|FILTRO ACEITE ELEMENTO SONATA 3.3||54.0000|1.2800|1.5100|0.0000|69.1200|0.0000|0.0000||20230918|
HM230035||28113-2D000|FILTRO AIRE ELANTRA 2.0 PMC||200.0000|1.4900|1.7600|0.0000|298.0000|0.0000|0.0000||20230918|
HM230035||28113-4F000|FILTRO AIRE HYUNDAI H100||50.0000|3.3200|3.9200|0.0000|166.0000|0.0000|0.0000||20230918|
HM230035||94460-2F000|FLOTANTE GASOLINA CERATO 1.6||50.0000|7.3000|8.6100|0.0000|365.0000|0.0000|0.0000||20230918|
HM230035||2750126D00|JGO. CABLE BUJIA GETZ 1.6||120.0000|4.9700|5.8600|0.0000|596.4000|0.0000|0.0000||20230918|
HM230035||20910-42E10|JGO. EMPACADURA H100||40.0000|15.4800|18.2700|0.0000|619.2000|0.0000|0.0000||20230918|
HM230035||20910-02H00|JGO. EMPACADURA KIA PICANTO||30.0000|10.6400|12.5600|0.0000|319.2000|0.0000|0.0000||20230918|
HM230035||0K75A-10270B|JGO. EMPACADURA PREGIO 3.0||40.0000|14.8200|17.4900|0.0000|592.8000|0.0000|0.0000||20230918|
HM230035||22224-2B001|JGO. GOMA VALVULA KIA PICANTO||250.0000|3.6000|4.2500|0.0000|900.0000|0.0000|0.0000||20230918|
HM230035||58115FDA00-PMC|JGO. PASTILLAS KIA RIO STYLUS PMC||60.0000|5.7300|6.7600|0.0000|343.8000|0.0000|0.0000||20230918|
HM230035||0K75B3328Z-PMC|JGO. PASTILLA PREGIO PMC||50.0000|6.8600|8.0900|0.0000|343.0000|0.0000|0.0000||20230918|
HM230035||23410-2G200|JGO. PISTON STD HYUNDAI H1 09||15.0000|33.4000|39.4100|0.0000|501.0000|0.0000|0.0000||20230918|
HM230035||KIK-017|KIT DE EMBRAGUE KIA RIO 1.5 VALEO||40.0000|38.0900|44.9500|0.0000|1523.6000|0.0000|0.0000||20230918|
HM230035||HDK-110|KIT DE EMBRAGUE TUCSON SECO||80.0000|51.5900|60.8800|0.0000|4127.2000|0.0000|0.0000||20230918|
HM230035||82650-2E020|MANILLA EXT. LH TUCSON KOREA||100.0000|3.5300|4.1700|0.0000|353.0000|0.0000|0.0000||20230918|
HM230035||8261022001|MANILLA INT. LH ACCENT||200.0000|0.5200|0.6100|0.0000|104.0000|0.0000|0.0000||20230918|
HM230035||82610-2E000-K|MANILLA INT. TUCSON LH KOREA||200.0000|2.6100|3.0800|0.0000|522.0000|0.0000|0.0000||20230918|
HM230035||8263033001|MANILLA SUBE VIDRIO ACCENT||500.0000|0.4300|0.5100|0.0000|215.0000|0.0000|0.0000||20230918|
HM230035||54530-07000|MUNON KIA PICANTO||200.0000|3.2900|3.8800|0.0000|658.0000|0.0000|0.0000||20230918|
HM230035||54430-3F600|MUNON SUP. SONATA 3.3||50.0000|3.2000|3.7800|0.0000|160.0000|0.0000|0.0000||20230918|
HM230035||51760-2E000-K|MUNON HYUNDAI TUCSON||200.0000|4.1100|4.8500|0.0000|822.0000|0.0000|0.0000||20230918|
HM230035||54503-38A01-PMC|MUNON ACC/ELANTRA/GETZ PMC||200.0000|2.8700|3.3900|0.0000|574.0000|0.0000|0.0000||20230918|
HM230035||24810-26020|POLEA TIEMPO GETZ 1.6 GMB (GT10170)||180.0000|4.7600|5.6200|0.0000|856.8000|0.0000|0.0000||20230918|
HM230035||0K77P-15200B|RADIADOR KIA PREGIO 3.0||6.0000|42.9200|50.6500|0.0000|257.5200|0.0000|0.0000||20230918|
HM230035||57755-1C000|ROTULA GETZ||100.0000|3.4000|4.0100|0.0000|340.0000|0.0000|0.0000||20230918|
HM230035||5654007600|ROTULA KIA PICANTO||90.0000|3.1600|3.7300|0.0000|284.4000|0.0000|0.0000||20230918|
HM230035||57724-3K000|ROTULA SONATA 3.3||50.0000|3.4700|4.0900|0.0000|173.5000|0.0000|0.0000||20230918|
HM230035||39210-3C100|SENSOR DE OXIGENO DEL. LH SONATA 3.3||20.0000|13.3000|15.6900|0.0000|266.0000|0.0000|0.0000||20230918|
HM230035||39210-3C400|SENSOR DE OXIGENO TRAS. LH SONATA 3.3||20.0000|13.3000|15.6900|0.0000|266.0000|0.0000|0.0000||20230918|
HM230035||39250-3E120|SENSOR DETONACION LH SANTA FE 2.7||20.0000|5.5800|6.5800|0.0000|111.6000|0.0000|0.0000||20230918|
HM230035||93810-3K000|SENSOR LUZ STOP T/A TUC/GTZ/ELAN/SPTG||300.0000|1.8600|2.1900|0.0000|558.0000|0.0000|0.0000||20230918|
HM230035||39210-37543|SENSOR OXIGENO SPORTAGE 2.7 LH||30.0000|13.3000|15.6900|0.0000|399.0000|0.0000|0.0000||20230918|
HM230035||0K30A-18-891-K|SENSOR POSICION CIGUENAL KIA RIO PMC||50.0000|7.4900|8.8400|0.0000|374.5000|0.0000|0.0000||20230918|
HM230035||25441-26100|TAPA ENVASE AGUA GETZ/PICANTO/ STA FE||200.0000|0.5600|0.6600|0.0000|112.0000|0.0000|0.0000||20230918|
HM230035||22410-26610-K|TAPA VALVULA HYUNDAI GETZ 1.6 KOREA||150.0000|16.3800|19.3300|0.0000|2457.0000|0.0000|0.0000||20230918|
HM230035||24411-3E000|TENSOR CADENA LEVA SANTA FE 2.7/SPORTAGE 2.7||50.0000|14.8700|17.5500|0.0000|743.5000|0.0000|0.0000||20230918|
HM230035||24410-26000|TENSOR HYUNDAI ACCENT/GETZ GMB||180.0000|4.6900|5.5300|0.0000|844.2000|0.0000|0.0000||20230918|
HM230035||24410-2X701|TENSOR KIA RIO 1.5 GMB (GT20050)||200.0000|5.2100|6.1500|0.0000|1042.0000|0.0000|0.0000||20230918|
HM230035||24410-23050-PMC|TENSOR TIEMPO TUCSON GANCHO PMC||20.0000|9.7600|11.5200|0.0000|195.2000|0.0000|0.0000||20230918|
HM230035||56820-22000-K|TERMINAL ACCENT PMC||200.0000|2.8300|3.3400|0.0000|566.0000|0.0000|0.0000||20230918|
HM230035||56820-4A600|TERMINAL DIRECCION H1 2005-2007 (5687243010)||50.0000|2.9100|3.4300|0.0000|145.5000|0.0000|0.0000||20230918|
HM230035||56820-3K510|TERMINAL RH HYUNDAI SONATA 3.3 3K010||50.0000|5.8900|6.9500|0.0000|294.5000|0.0000|0.0000||20230918|
HM230035||22211-3C810|VALVULA ADMISION SONATA 3.3/SOREN/SEDO 3.8 3C811||24.0000|1.6300|1.9200|0.0000|39.1200|0.0000|0.0000||20230918|
HM230035||39220-38030|VALVULA TEMPERATURA ELECTRO HYUNDAI 3PIN||200.0000|1.7700|2.0900|0.0000|354.0000|0.0000|0.0000||20230918|
HM230035||546102E000-DHM|BASE AMORTIGUADOR DEL. TUCSON||150.0000|5.9500|7.0200|0.0000|892.5000|0.0000|0.0000||20230918|
HM230035||21930-1C130|BASE TRASERA CHUPETA GETZ T/M||50.0000|7.0500|8.3200|0.0000|352.5000|0.0000|0.0000||20230918|
HM230035||57100-4A650|BOMBA DIRECCION HYUNDAI H1 07||30.0000|43.0600|50.8100|0.0000|1291.8000|0.0000|0.0000||20230918|
HM230035||57100-4H200|BOMBA DIRECCION HYUNDAI H1 09||15.0000|54.2000|63.9600|0.0000|813.0000|0.0000|0.0000||20230918|
HM230035||57100-2E000|BOMBA DIRECCION TUCSON||30.0000|26.9400|31.7900|0.0000|808.2000|0.0000|0.0000||20230918|
HM230035||31110-2D000|BOMBA GASOLINA ELANTRA||10.0000|42.4500|50.0900|0.0000|424.5000|0.0000|0.0000||20230918|
HM230035||31110-4D600|BOMBA GASOLINA SEDONA 3.8||20.0000|87.3200|103.0400|0.0000|1746.4000|0.0000|0.0000||20230918|
HM230035||23510-3E101|BRAZO BIELA HYUNDAI SANTA FE 2.7||40.0000|17.1900|20.2800|0.0000|687.6000|0.0000|0.0000||20230918|
HM230035||54813-4A650|BUJE BARRA ESTABILIZADORA H1 07 CORREA||200.0000|0.4200|0.5000|0.0000|84.0000|0.0000|0.0000||20230918|
HM230035||0K72A-32960|CAJETIN KIA PREGIO 3.0 KOREA||20.0000|122.6100|144.6800|0.0000|2452.2000|0.0000|0.0000||20230918|
HM230035||57700-1F800|CAJETIN HIDRAULICO TUCSON KOREA||20.0000|92.8900|109.6100|0.0000|1857.8000|0.0000|0.0000||20230918|
HM230035||97133-2D200|FILTRO A/A ELANTRA||100.0000|2.1100|2.4900|0.0000|211.0000|0.0000|0.0000||20230918|
HM230035||97617-1C001|FILTRO A/A GETZ||100.0000|1.7000|2.0100|0.0000|170.0000|0.0000|0.0000||20230918|
HM230035||28113-2D000|FILTRO AIRE ELANTRA 2.0 PMC||200.0000|1.4900|1.7600|0.0000|298.0000|0.0000|0.0000||20230918|
HM230035||28113-1C000|FILTRO AIRE GETZ||100.0000|1.3800|1.6300|0.0000|138.0000|0.0000|0.0000||20230918|
HM230035||28113-3K200|FILTRO AIRE HYUNDAI SONATA 3.3||5.0000|3.0700|3.6200|0.0000|15.3500|0.0000|0.0000||20230918|
HM230035||28113-2F800|FILTRO AIRE KIA CERATO||50.0000|1.9500|2.3000|0.0000|97.5000|0.0000|0.0000||20230918|
HM230035||31911-38204|FILTRO GASOLINA H1 2007 SUMERGIBLE/SONATA 05||100.0000|5.0800|5.9900|0.0000|508.0000|0.0000|0.0000||20230918|
HM230035||0K30A-13480-K|FILTRO GASOLINA KIA RIO 1.5 KOREA||50.0000|2.9800|3.5200|0.0000|149.0000|0.0000|0.0000||20230918|
HM230035||31112-2B000|FILTRO GASOLINA SANTA FE 06-09||100.0000|4.4700|5.2700|0.0000|447.0000|0.0000|0.0000||20230918|
HM230035||K0AJ210270|JGO. EMPACADURA SEDONA/SOREN 3.5||20.0000|32.9800|38.9200|0.0000|659.6000|0.0000|0.0000||20230918|
HM230035||58305-1CA00|JGO. BANDA DE FRENO HYUNDAI GETZ||40.0000|8.0900|9.5500|0.0000|323.6000|0.0000|0.0000||20230918|
HM230035||25412-22010|MANGUERA RAD. INF. ACCENT||50.0000|2.4900|2.9400|0.0000|124.5000|0.0000|0.0000||20230918|
HM230035||25412-2F800|MANGUERA INF. RAD. CERATO 1.6||30.0000|2.7300|3.2200|0.0000|81.9000|0.0000|0.0000||20230918|
HM230035||25412-2D150|MANGUERA RAD. INF. ELANTRA 2.0||50.0000|3.4200|4.0400|0.0000|171.0000|0.0000|0.0000||20230918|
HM230035||25412-1C200|MANGUERA RAD. INF. GETZ 1.6||50.0000|2.7800|3.2800|0.0000|139.0000|0.0000|0.0000||20230918|
HM230035||0K60A-15-185|MANGUERA RAD. INF. KIA PREGIO 3.0||50.0000|2.8700|3.3900|0.0000|143.5000|0.0000|0.0000||20230918|
HM230035||25412-07000|MANGUERA RAD. INF. KIA PICANTO||50.0000|3.1600|3.7300|0.0000|158.0000|0.0000|0.0000||20230918|
HM230035||0K30A-15185C|MANGUERA RAD. INF. KIA RIO STYLUS 1.5||50.0000|1.5200|1.7900|0.0000|76.0000|0.0000|0.0000||20230918|
HM230035||25412-2E200|MANGUERA INF. RAD. SPORTAGE 2.7||95.0000|3.8900|4.5900|0.0000|369.5500|0.0000|0.0000||20230918|
HM230035||25412-26010|MANGUERA RAD. INF. SANTA FE GOLD 2.7||50.0000|3.1700|3.7400|0.0000|158.5000|0.0000|0.0000||20230918|
HM230035||25412-2E100|MANGUERA RAD. INF. TUCSON T/A||50.0000|3.5100|4.1400|0.0000|175.5000|0.0000|0.0000||20230918|
HM230035||25411-22010|MANGUERA RAD. SUP. ACCENT||50.0000|1.6300|1.9200|0.0000|81.5000|0.0000|0.0000||20230918|
HM230035||25411-2D000|MANGUERA RAD. SUP. ELANTRA 1.6||50.0000|2.2300|2.6300|0.0000|111.5000|0.0000|0.0000||20230918|
HM230035||25411-2C150|MANGUERA RAD. SUP. ELANTRA 2.0||50.0000|1.9600|2.3100|0.0000|98.0000|0.0000|0.0000||20230918|
HM230035||25411-1C200|MANGUERA RAD. SUP. GETZ 1.6||20.0000|1.8500|2.1800|0.0000|37.0000|0.0000|0.0000||20230918|
HM230035||0K65A-15186B|MANGUERA RAD. SUP. KIA PREGIO 3.0||50.0000|1.9900|2.3500|0.0000|99.5000|0.0000|0.0000||20230918|
HM230035||25411-07000|MANGUERA RAD. SUP. KIA PICANTO||50.0000|1.2300|1.4500|0.0000|61.5000|0.0000|0.0000||20230918|
HM230035||0K30E-15186B|MANGUERA RAD. SUP. KIA RIO STYLUS 1.5||50.0000|1.6300|1.9200|0.0000|81.5000|0.0000|0.0000||20230918|
HM230035||25411-2E200|MANGUERA SUP. RAD. SPORTAGE 2.7||50.0000|5.3400|6.3000|0.0000|267.0000|0.0000|0.0000||20230918|
HM230035||25411-26100|MANGUERA RAD. SUP. SANTA FE GOLD 2.7||50.0000|2.2700|2.6800|0.0000|113.5000|0.0000|0.0000||20230918|
HM230035||25411-2E100|MANGUERA RAD. SUP. TUCSON T/A||50.0000|3.4600|4.0800|0.0000|173.0000|0.0000|0.0000||20230918|
HM230035||24810-2X700|POLEA TIEMPO KIA RIO 1.5 GMB (GT20060)||150.0000|4.4400|5.2400|0.0000|666.0000|0.0000|0.0000||20230918|
HM230035||25310-2E400|RADIADOR TUCSON T/A||9.0000|50.1600|59.1900|0.0000|451.4400|0.0000|0.0000||20230918|
HM230035||58411-FD100|TAMBOR FRENO KIA RIO STYLUS KOREA||8.0000|8.8100|10.4000|0.0000|70.4800|0.0000|0.0000||20230918|
HM230035||KKY01-32280|TERMINAL KIA RIO||150.0000|2.9400|3.4700|0.0000|441.0000|0.0000|0.0000||20230918|
HM230035||37301-3C000|BOBINA SEDONA/SORENTO/NEW CARE/ SONATA 3.3||40.0000|8.8400|10.4300|0.0000|353.6000|0.0000|0.0000||20230918|
HM230035||224312-23400-BA|CORREA TIEMPO TUCSON BANDO||50.0000|6.9500|8.2000|0.0000|347.5000|0.0000|0.0000||20230918|
HM230035||0B37C-10602A|ESTOPERA DEL. CIG. KIA RIO KOS||300.0000|0.6900|0.8100|0.0000|207.0000|0.0000|0.0000||20230918|
