numfac|item|codart|descrip|cantidad|precio|desc|tot_ren|emision|grupo
100072|1|0K9BV-12205|CORREA TIEMPO CARNIVAL  176DTS|9|40.42|0|363.78|2023-04-30 00:00:00|OTROS
100072|2|21930-2B500|BASE MOTOR TRAS. HYUNDAI SANTA FE 07-09|8|72.24|0|577.92|2023-04-30 00:00:00|SPTFE
100072|3|22224-3C100|GOMA VALVULA SONATA 3.3/SOREN/SEDO 3.8 1411BHA|4|2.22|0|8.88|2023-04-30 00:00:00|OTROS
100073|1|92202-FD000-SEO|FARO ANTINIEBLA RH KIA RIO STYLUS SEONG|1|22.03|0|22.03|2023-06-10 00:00:00|RIO
100074|1|0K6Z2-11SG0-SEO|JGO. CONCHA BANCADA KIA PREGIO STD SEONG|9|11.98|0|107.82|2023-04-20 00:00:00|PREGI
100075|1|23060-26985|JGO. CONCHA BIELA  HYUNDAI ACC/GETZ 0.10 (0.25)|2|10.58|0|21.16|2023-06-03 00:00:00|ELGTZ
100075|2|21810-2D050-DHM|BASE MOTOR RH HYUNDAI ELANTRA SEONG|5|34.02|0|170.10|2023-06-03 00:00:00|ELGTZ
100076|1|517503A003|MOZO DELANTERO TUCSON/SPORTAGE (2E000) 51750-2E000|1|35.37|0|35.37|2023-05-25 00:00:00|TUCSO
100076|2|22100-22600-SEO|CAMARA MOTOR HYUNDAI ACCENT 1.3/1.5 COMPLETA SEONG|8|685.40|0|5483.20|2023-05-25 00:00:00|ACCEN
100076|3|31110-1D000|BOMBA GASOLINA KIA CARENS|9|145.83|0|1312.47|2023-05-25 00:00:00|OTROS
100077|1|24410-23400|TENSOR TIEMPO HYUNDAI ELANTRA 2.0 LISO (23500)|10|22.14|0|221.40|2023-10-31 00:00:00|ELGTZ
100077|2|22441-23800-OEM|EMPACADURA TAPA VALVULA TUCSON 23762|8|5.29|0|42.32|2023-10-31 00:00:00|TUCSO
100077|3|25412-2D150|MANGUERA RAD. INF. HYUNDAI ELANTRA 2.0|5|15.82|0|79.10|2023-10-31 00:00:00|ELGTZ
100078|1|24610-22600-CH|JGO. TAQUETES ACCENT 12 PCS|7|86.36|0|604.52|2023-07-17 00:00:00|ACCEN
100078|2|56820-4Z050|TERMINAL RH SANTA FE 2014|9|38.63|0|347.67|2023-07-17 00:00:00|SPTFE
100078|3|25380-07000|ELECTROVENTILADOR KIA PICANTO|1|68.28|0|68.28|2023-07-17 00:00:00|PICAN
100078|4|21441-22610|PORTA ESTOPERA TRASERA GETZ 1.6 /ELAN 1.6|8|19.93|0|159.44|2023-07-17 00:00:00|ELGTZ
100078|5|24450-37100-SEO|POLEA TENSORA TIEMPO KIA SPORTAGE 2.7 SEONG|1|15.32|0|15.32|2023-07-17 00:00:00|SPTFE
100079|1|43134-39011|ESTOPERA GUIA COLLARIN GETZ/TUCSON/ELANTRA/ACCENT|6|1.91|0|11.46|2023-10-13 00:00:00|TUCSO
100079|2|0K74R-23-603|FILTRO AIRE KIA PREGIO 3.0|9|15.03|0|135.27|2023-10-13 00:00:00|PREGI
100079|3|0K65B-32611|CORREA DIRECCION KIA PREGIO 3.0 A34.4|1|7.37|0|7.37|2023-10-13 00:00:00|PREGI
100080|1|KITPIC020|KIT PISTON Y ANILLO KIA PICANTO 0.20 (0.50) SEONG|1|77.25|0|77.25|2023-06-22 00:00:00|PICAN
100080|2|KIT-K101|KIT TIEMPO CARENS II 1.8 K015487XS|4|93.01|0|372.04|2023-06-22 00:00:00|OTROS
100080|3|31110-07150-PMC|BOMBA GASOLINA KIA PICANTO PMC|3|237.81|0|713.43|2023-06-22 00:00:00|PICAN
100081|1|KITPISSOR8-030|KIT PISTON Y ANILLO KIA SORENTO 3.8 0.30 (075)|8|259.67|0|2077.36|2023-11-04 00:00:00|OTROS
100081|2|24810-37120|POLEA TIEMPO FIJA KIA SPORTAGE 2.7 GT10111|7|19.47|0|136.29|2023-11-04 00:00:00|SPTFE
100081|3|93490-2E000-SEO|CABLE ESPIRAL HYUNDAI TUCSON SEONG|7|15.99|0|111.93|2023-11-04 00:00:00|TUCSO
100081|4|21910-3K800|BASE MOTOR DEL. HYUNDAI SONATA 3.3 21910-3K050|4|34.49|0|137.96|2023-11-04 00:00:00|OTROS
100082|1|25281-3E000|TENSOR CORREA UNICA HYUNDAI SANTA FE 2.7 3E011|2|51.22|0|102.44|2023-03-03 00:00:00|SPTFE
100082|2|OK3Y0-SE0-STD|JGO. CONCHA BIELA KIA RIO STD|10|9.05|0|90.50|2023-03-03 00:00:00|RIO
100082|3|55513-2B200|BUJE BARRA ESTAB. TRAS. HYUNDAI SANTA FE 2007|6|7.11|0|42.66|2023-03-03 00:00:00|SPTFE
100082|4|25720-23600|FAN CLUTCH HYUNDAI H1 07 (GWHY-08F) 43600|7|91.80|0|642.60|2023-03-03 00:00:00|H1
100082|5|22441-02400|EMPACADURA TAPA VALVULA KIA PICANTO|5|2.19|0|10.95|2023-03-03 00:00:00|PICAN
100083|1|58101-4AA90|JGO. PASTILLA DELANTERA HYUNDAI H1 07 CORREA|2|25.99|0|51.98|2023-08-20 00:00:00|H1
100083|2|21020-25150|JGO. SEPARADOR AXIAL HYUNDAI H1 09 STD|5|16.81|0|84.05|2023-08-20 00:00:00|H1
100083|3|23111-26100-SEO|CIGUENAL HYUNDAI GETZ 1.6 SEONG|2|151.08|0|302.16|2023-08-20 00:00:00|ELGTZ
100083|4|94460-D3000|FLOTANTE GASOLINA TUCSON 2014 D3900|5|33.04|0|165.20|2023-08-20 00:00:00|TUCSO
100083|5|39250-3E110|SENSOR DETONACION RH SANTA FE 2.7|8|33.63|0|269.04|2023-08-20 00:00:00|SPTFE
100084|1|43394-28500-OEM|ARO SINC. CAJA 3RA HYUNDAI ACCENT / GETZ (28600)|4|32.36|0|129.44|2023-03-29 00:00:00|ACCEN
100084|2|259YU32|CORREA TIEMPO KIA SEDONA 3.5 MITSUBA|3|81.41|0|244.23|2023-03-29 00:00:00|MITSU
100084|3|51712-C1000|DISCO FRENO HYUNDAI TUCSON 2015|2|97.75|0|195.50|2023-03-29 00:00:00|TUCSO
100084|4|21030-38100|JGO. SEPARADOR AXIAL HYUNDAI H1 07 STD|4|9.05|0|36.20|2023-03-29 00:00:00|H1
100085|1|39250-03000|SENSOR DETONACION HYUNDAI i10|6|29.54|0|177.24|2023-11-23 00:00:00|i10
100085|2|0K65A-15186B|MANGUERA RAD. SUP. KIA PREGIO 3.0|10|12.28|0|122.80|2023-11-23 00:00:00|PREGI
100085|3|22441-2B000-K|EMPACADURA TAPA VALVULA KIA CERATO 1.6 RAON|6|5.30|0|31.80|2023-11-23 00:00:00|OTROS
100086|1|0K30F14100D-PM|BOMBA ACEITE KIA RIO 1.5 PARTS MALL|6|86.46|0|518.76|2023-12-13 00:00:00|RIO
100087|1|0K7Y0-11-SJ010|JGO. SEPARADOR AXIAL 0.10 SPORTAGE 01-03 (0.25)|2|8.69|0|17.38|2023-09-21 00:00:00|SPTFE
100087|2|97133-2B010|FILTRO A/A SANTA FE 2007 / SONATA 3.3 3K000|8|6.33|0|50.64|2023-09-21 00:00:00|OTROS
100088|1|8263033001|MANILLA SUBE VIDRIO HYUNDAI ACCENT|8|4.49|0|35.92|2023-04-02 00:00:00|ACCEN
100088|2|35301-25000|REGULADOR PRESION GASOLINA CARENS 2.0 CADENA|10|0.00|0|0.00|2023-04-02 00:00:00|OTROS
100089|1|25500-22250-SEO|TERMOSTATO HYUNDAI ACCENT 1.3/1.5 SEONG|6|9.77|0|58.62|2023-10-12 00:00:00|ACCEN
100089|2|49130-4A000-SEO|CHUMACERA CARDAN HYUNDAI H1 07-STA FE 00-06 SEONG|3|18.98|0|56.94|2023-10-12 00:00:00|H1
100089|3|39350-25000|SENSOR ARBOL LEVA CARENS 2.0 DE CADENA|1|14.26|0|14.26|2023-10-12 00:00:00|OTROS
100089|4|27501-37A00|JGO. CABLE BUJIA KIA SPORTAGE 2.7|4|33.93|0|135.72|2023-10-12 00:00:00|SPTFE
100090|1|0K30E-12205-SUN|CORREA TIEMPO KIA RIO 1.5 137DT SUN JAPON A431|8|27.73|0|221.84|2023-08-18 00:00:00|RIO
100090|2|23510-02501-TKC|BRAZO BIELA KIA PICANTO KOR|3|34.39|0|103.17|2023-08-18 00:00:00|PICAN
100091|1|21810-1G000-KP|BASE MOTOR RH HYUNDAI ACCENT CVVT / RIO 1.6 SEONG|9|40.20|0|361.80|2023-08-23 00:00:00|OTROS
100091|2|23111-2G030|CIGUENAL CARENS/OPTIMA 2.0 CADENA|3|0.00|0|0.00|2023-08-23 00:00:00|OTROS
100091|3|0K01134160A-SE|LAPIZ KIA PREGIO 3.0 SEONG|2|14.54|0|29.08|2023-08-23 00:00:00|PREGI
100091|4|24355-3C200-TKC|VALVULA OCV RH KIA SORENTO 3.8 / SONATA 3.3|5|63.25|0|316.25|2023-08-23 00:00:00|OTROS
100092|1|86820-2B000-SEO|CARTER GUARDAFANGO RH DELANTERO HYUNDAI SANTA FE SEONG|1|14.95|0|14.95|2023-11-19 00:00:00|SPTFE
100092|2|0K30E-18-140-CH|JGO. CABLE BUJIA KIA RIO 1.5 GENERICO|3|16.26|0|48.78|2023-11-19 00:00:00|RIO
100093|1|KIK-017|KIT DE EMBRAGUE KIA RIO 1.5 VALEO (PUB-003)|9|146.64|0|1319.76|2023-12-16 00:00:00|RIO
100093|2|31110-1C00-REEM|BOMBA GASOLINA HYUNDAI GETZ TODOS|1|155.76|0|155.76|2023-12-16 00:00:00|ELGTZ
100094|1|23040-39500-050|JGO. ANILLO KIA SORENTO/SEDONA 3.5 0.20 (0.50) TIK|8|64.45|0|515.60|2023-06-26 00:00:00|OTROS
100094|2|58129-4A210-SEO|DISCO FRENO HYUNDAI H1 07 SEONG|8|45.43|0|363.44|2023-06-26 00:00:00|H1
100094|3|VAL-PREG|JGO. VALVULA PREGIO 8PCS|9|0.00|0|0.00|2023-06-26 00:00:00|PREGI
100095|1|57700-1C000-SE|CAJETIN HIDRAULICO HYUNDAI GETZ 1.6 SEONG|6|0.00|0|0.00|2023-05-08 00:00:00|ELGTZ
100096|1|23410-26511-STD|JGO. PISTON HYUNDAI GETZ 1.6 STD FINO|4|71.30|0|285.20|2023-07-10 00:00:00|ELGTZ
100096|2|39250-26600-TKC|SENSOR DETONACION HYUNDAI ELANTRA/GETZ 2 PINES|2|15.38|0|30.76|2023-07-10 00:00:00|ELGTZ
100096|3|86530-2E000|BARRA IMPACTO DEL. HYUNDAI TUCSON|8|0.00|0|0.00|2023-07-10 00:00:00|TUCSO
100096|4|23410-23AA1-STD|JGO. PISTON HYUNDAI TUCSON STD TIK 2H820400 2MM|1|92.00|0|92.00|2023-07-10 00:00:00|TUCSO
100096|5|20910-2GU01|JGO. EMPACADURA HYUNDAI SANTA FE 2014|4|97.14|0|388.56|2023-07-10 00:00:00|SPTFE
100097|1|54840-2B200|BIELETA DEL. RH HYUNDAI SANTA FE 2009/VER/SOR 2B00|9|11.50|0|103.50|2023-12-08 00:00:00|SPTFE
100097|2|20910-42E10|JGO. EMPACADURA HYUNDAI H100 (42D00)|5|61.09|0|305.45|2023-12-08 00:00:00|OTROS
100097|3|57755-1C000|ROTULA GETZ|6|13.72|0|82.32|2023-12-08 00:00:00|ELGTZ
100097|4|23040-2B001-SEO|JGO. ANILLO KIA CERATO 1.6 CADENA STD SEONG|7|17.60|0|123.20|2023-12-08 00:00:00|OTROS
100098|1|25380-2E250|ELECTROVENTILADOR HYUNDAI TUCSON SEONG|4|123.61|0|494.44|2023-07-10 00:00:00|TUCSO
100098|2|2304002970-050D|JGO. ANILLO KIA PICANTO 0.20 (0.50) SEONG|8|24.63|0|197.04|2023-07-10 00:00:00|PICAN
100098|3|21443-2A001|ESTOPERA TRAS. CIG. SPORT 2.7/ STA FE/SONA/SED/SOR KOS-085|9|11.50|0|103.50|2023-07-10 00:00:00|SPTFE
100098|4|KIT-H01|KIT TIEMPO L300|1|144.18|0|144.18|2023-07-10 00:00:00|OTROS
100098|5|KS66410270|JGO. DE EMPACADURA SORENTO 3.8/SEDONA/VERACRUZ|1|220.33|0|220.33|2023-07-10 00:00:00|OTROS
100099|1|58101-07A00|PASTILLA FRENO PICANTO|8|0.00|0|0.00|2023-06-23 00:00:00|PICAN
100099|2|31973-44001|FILTRO GASOIL  H100 / PREGIO 3.0 *0K60C23570*|8|9.75|0|78.00|2023-06-23 00:00:00|OTROS
100099|3|0K241-20660-SEO|VALVULA IAC KIA RIO 1.5 SEONG 0K247|8|20.99|0|167.92|2023-06-23 00:00:00|RIO
100100|1|43794-1C000|GUAYA SELECTORA CAMBIO HYUNDAI GETZ|5|28.20|0|141.00|2023-09-05 00:00:00|ELGTZ
100100|2|23510-23700-SEO|BRAZO BIELA HYUNDAI TUCSON SEONG|5|32.34|0|161.70|2023-09-05 00:00:00|TUCSO
100101|1|25412-1C200-SEO|MANGUERA RAD. INF HYUNDAI GETZ 1.6/ELAN 1.6 SEONG|3|8.16|0|24.48|2023-03-22 00:00:00|ELGTZ
100101|2|82610-1C000-KP|MANILLA INT. LH HYUNDAI GETZ SEONG|8|8.98|0|71.84|2023-03-22 00:00:00|ELGTZ
100101|3|KITRODPRE-REE|KIT RODAMIENTO DEL. PREGIO (INT+EXT)|4|26.08|0|104.32|2023-03-22 00:00:00|PREGI
100101|4|21930-1G000|BASE MOTOR TRAS. KIA RIO 1.6 / ACCENT CVVT 1.6 SEONG|5|25.13|0|125.65|2023-03-22 00:00:00|OTROS
100101|5|23410-37317-050|JGO. PISTON KIA SPORTAGE 2.7 0.20 (0.50) TIK 2H867300|10|161.00|0|1610.00|2023-03-22 00:00:00|SPTFE
100102|1|KK1YO-11SH0-025|JGO. CONCHA BANCADA KIA RIO 0.10 (0.25)|2|12.21|0|24.42|2023-04-13 00:00:00|RIO
100102|2|24315-42200|CORREA TIEMPO HYUNDAI H100 163DTS|8|41.91|0|335.28|2023-04-13 00:00:00|OTROS
100103|1|21020-37921|JGO. CONCHA BANCADA KIA SPORTAGE 2.7 0.10 (0.25) 37935|5|25.88|0|129.40|2023-08-30 00:00:00|SPTFE
100104|1|26510-26600|TAPA ACEITE HYUNDAI ELANTRA/GETZ 1.6|4|4.97|0|19.88|2023-11-02 00:00:00|ELGTZ
100104|2|22211-23600-OEM|VALVULA ADM. TUCSON OEM|9|12.48|0|112.32|2023-11-02 00:00:00|TUCSO
100104|3|0K30E-12111-SEO|VALVULA ADM. KIA RIO STYLUS SEONG|2|3.99|0|7.98|2023-11-02 00:00:00|RIO
100104|4|37300-22200|ALTERNADOR HYUNDAI ACCENT 75 AM|10|169.82|0|1698.20|2023-11-02 00:00:00|ACCEN
100105|1|23124-02210-SEO|DAMPER KIA PICANTO 2008-UP D/H SEONG|7|47.79|0|334.53|2023-09-05 00:00:00|PICAN
100105|2|0K247-12101-TKC|TAQUETE KIA RIO 1.5|3|6.90|0|20.70|2023-09-05 00:00:00|RIO
100105|3|21811-2B000-SE|BASE MOTOR RH HYUNDAI SANTA FE 07|4|44.68|0|178.72|2023-09-05 00:00:00|SPTFE
100105|4|82650-2E000CA|MANILLA EXT. HYUNDAI TUCSON LH SEONG|8|10.06|0|80.48|2023-09-05 00:00:00|TUCSO
100106|1|54530-07000-KP|MUNON KIA PICANTO KP|1|8.63|0|8.63|2023-05-26 00:00:00|PICAN
100106|2|0K30E-18-131B-T|SENSOR ARBOL LEVA KIA RIO STYLUS 1.5|7|16.68|0|116.76|2023-05-26 00:00:00|RIO
100107|1|KITPISSON-030|KIT PISTON Y ANILLO SONATA 3.3 0.30 (075)|10|225.80|0|2258.00|2023-04-21 00:00:00|OTROS
100107|2|24100-26800-SEO|ARBOL LEVA ADM. ACCENT CVVT / RIO CVVT SEONG|7|75.72|0|530.04|2023-04-21 00:00:00|OTROS
100107|3|21930-2G000-SEO|BASE MOTOR TRASERO KIA NEW CARENS|1|0.00|0|0.00|2023-04-21 00:00:00|OTROS
100107|4|56540-22000-SEO|ROTULA HYUNDAI ACCENT SEONG|1|7.48|0|7.48|2023-04-21 00:00:00|ACCEN
100108|1|82660-FD010|MANILLA EXT. DEL RH RIO STYLUS|5|32.74|0|163.70|2023-05-06 00:00:00|RIO
100108|2|21443-2A001|ESTOPERA TRAS. CIG. SPORT 2.7/ STA FE/SONA/SED/SOR KOS-085|4|11.50|0|46.00|2023-05-06 00:00:00|SPTFE
100108|3|25212-3C100|CORREA UNICA SOREN 3.8/SON 3.3/SEDO 6PK2475|3|25.96|0|77.88|2023-05-06 00:00:00|OTROS
100109|1|21310-21030|BOMBA ACEITE HYUNDAI EXCEL|6|100.52|0|603.12|2023-01-01 00:00:00|OTROS
100109|2|56820-D3000|TERMINAL LH HYUNDAI TUCSON 2015|4|17.94|0|71.76|2023-01-01 00:00:00|TUCSO
100109|3|25100-3E001|BOMBA AGUA HYUNDAI SANTA FE 2.7|6|65.94|0|395.64|2023-01-01 00:00:00|SPTFE
100110|1|56820-1G000-SEO|TERMINAL DIRECCION ACCENT/RIO CVVT RH SEONG|10|11.22|0|112.20|2023-12-14 00:00:00|OTROS
100110|2|21930-1C250-SE|BASE CAJA TRASERA CHUPETA HYUNDAI GETZ T/A SEONG|6|23.16|0|138.96|2023-12-14 00:00:00|ELGTZ
100110|3|35310-38010|INYECTOR HYUNDAI H1 06 CORREA|7|28.75|0|201.25|2023-12-14 00:00:00|H1
100111|1|37300-2E400|ALTERNADOR HYUNDAI TUCSON 2014|8|343.85|0|2750.80|2023-07-25 00:00:00|TUCSO
100111|2|27501-26D00-SE|JGO. CABLE BUJIA HYUNDAI GETZ 1.6 SEONG|9|15.40|0|138.60|2023-07-25 00:00:00|ELGTZ
100111|3|SETCADETENCVVT|SET CADENA LEVA + TENSOR HIDR ACC/RIO CVVT 1.6 2 P CS 24321-26701 + 24410-26800|8|44.51|0|356.08|2023-07-25 00:00:00|ACCEN
100111|4|0K74R-23-603|FILTRO AIRE KIA PREGIO 3.0|4|15.03|0|60.12|2023-07-25 00:00:00|PREGI
100112|1|39350-25000|SENSOR ARBOL LEVA CARENS 2.0 DE CADENA|8|14.26|0|114.08|2023-02-23 00:00:00|OTROS
100112|2|51720-02000|RODAMIENTO DELANTERO PICANTO / GETZ **GH038021**|1|23.90|0|23.90|2023-02-23 00:00:00|PICAN
100113|1|39310-38400|SENSOR POSICION CIGUENAL HYUNDAI H1 07 CORREA|6|35.51|0|213.06|2023-11-02 00:00:00|H1
100113|2|23120-02590|ENGRANAJE CIGUENAL PICANTO CON CUNA|2|0.00|0|0.00|2023-11-02 00:00:00|PICAN
100113|3|IMZ-0317|JGO. VALVULA ADMISION KIA RIO 1.5 8PZ|8|46.30|0|370.40|2023-11-02 00:00:00|RIO
100113|4|0W001-25-060A|CRUCETA KIA PREGIO (GUMZ-3)|5|31.96|0|159.80|2023-11-02 00:00:00|PREGI
100114|1|24410-3C300-SEO|TENSOR HIDRAULICO CADENA TIEMPO SONATA 3.3/SOREN /SEDO/VERA 3.8|10|0.00|0|0.00|2023-07-25 00:00:00|OTROS
100114|2|22224-38010|GOMA VALVULA H1 2007/H100/LANCER/SIGNO|1|1.09|0|1.09|2023-07-25 00:00:00|H1
100114|3|21830-2D050|BASE CAJA LH HYUNDAI ELANTRA XD T/A|8|39.19|0|313.52|2023-07-25 00:00:00|ELGTZ
100114|4|0K50F-18-840|SENSOR TEMP KIA RIO STYLUS 1.5|6|8.87|0|53.22|2023-07-25 00:00:00|RIO
100115|1|KK1YO-11SHX-100|JGO. CONCHA BANCADA KIA RIO 0.40 (1.00)|1|14.40|0|14.40|2023-05-28 00:00:00|RIO
100115|2|0K3Y0-SE0-STD|JGO. CONCHA BIELA KIA RIO STD|8|9.13|0|73.04|2023-05-28 00:00:00|RIO
100115|3|24312-2X000|CORREA TIEMPO RIO 1.5 GATES|4|24.48|0|97.92|2023-05-28 00:00:00|RIO
100115|4|24410-23050-OEM|TENSOR TIEMPO HYUNDAI TUCSON GANCHO|4|31.05|0|124.20|2023-05-28 00:00:00|TUCSO
100116|1|0K756-15171C|TERMOSTATO PREGIO 3.0|4|11.98|0|47.92|2023-11-04 00:00:00|PREGI
100116|2|23410-26511-STD|JGO. PISTON HYUNDAI GETZ 1.6 STD FINO|7|71.30|0|499.10|2023-11-04 00:00:00|ELGTZ
100116|3|39310-38400|SENSOR POSICION CIGUENAL HYUNDAI H1 07 CORREA|2|35.51|0|71.02|2023-11-04 00:00:00|H1
100117|1|56820-2B000|TERMINAL LH HYUNDAI SANTA FE 2007|10|17.14|0|171.40|2023-05-14 00:00:00|SPTFE
100118|1|54840-B4000|BIELETA DEL. RH HYUNDAI i10|1|10.93|0|10.93|2023-10-23 00:00:00|I10
100118|2|23111-25210|CIGUENAL HYUNDAI H1 09 CADENA SEONG|5|206.90|0|1034.50|2023-10-23 00:00:00|H1
100119|1|23040-26912|JGO. ANILLO GETZ 1.6 0.20 (0,50) FINO|1|28.43|0|28.43|2023-06-28 00:00:00|ELGTZ
100119|2|4PK850-SEONG|CORREA A/A 4PK850|4|3.59|0|14.36|2023-06-28 00:00:00|TUCSO
100120|1|0VN01-13H50C-SE|INYECTOR KIA PREGIO 3.0 SEONG|4|42.14|0|168.56|2023-12-06 00:00:00|PREGI
100120|2|31110-2B000-SE|BOMBA GASOLINA HYUNDAI SANTA FE 2.7 SEONG|6|87.66|0|525.96|2023-12-06 00:00:00|SPTFE
100120|3|23124-26011|DAMPER HYUNDAI GETZ (26030)|10|52.00|0|520.00|2023-12-06 00:00:00|ELGTZ
100120|4|0K30E-12111|VALVULA ADMISION KIA RIO 1.5|10|2.30|0|23.00|2023-12-06 00:00:00|RIO
100121|1|58510-07000-K|BOMBA FRENO KIA PICANTO TCIC|10|130.21|0|1302.10|2023-09-19 00:00:00|PICAN
100121|2|37300-2E400|ALTERNADOR HYUNDAI TUCSON 2014|9|343.85|0|3094.65|2023-09-19 00:00:00|TUCSO
100121|3|23410-02470|JGO. PISTON KIA PICANTO STD PMC|7|83.32|0|583.24|2023-09-19 00:00:00|PICAN
100121|4|23060-02591-020|JGO. CONCHA BIELA KIA PICANTO 0.20 (0.50)|10|8.97|0|89.70|2023-09-19 00:00:00|PICAN
100122|1|24552-22020|MARTILLO B HYUNDAI ACCENT|1|12.56|0|12.56|2023-03-03 00:00:00|ACCEN
100122|2|22211-3C811-SEO|VALVULA ADM. SONATA 3.3/SOREN/SEDO SEONG|5|3.34|0|16.70|2023-03-03 00:00:00|OTROS
100122|3|22311-26101-SEO|EMPACADURA CAMARA HYUNDAI GETZ 1.6/ELAN 1.6 SEONG|3|4.49|0|13.47|2023-03-03 00:00:00|ELGTZ
100122|4|94460-2F000-K|FLOTANTE GASOLINA KIA CERATO 1.6 AM|2|12.65|0|25.30|2023-03-03 00:00:00|OTROS
100123|1|23410-25001|JGO. PISTON KIA CARENS STD|2|0.00|0|0.00|2023-03-06 00:00:00|OTROS
100123|2|25100-23530|BOMBA AGUA HYUNDAI TUCSON / SPORTAGE 2.0|5|0.00|0|0.00|2023-03-06 00:00:00|TUCSO
100123|3|58510-07000-X2|BOMBA FRENO KIA PICANTO X2|7|77.87|0|545.09|2023-03-06 00:00:00|PICAN
100123|4|0K30A-60960|FLOTANTE GASOLINA KIA RIO|3|21.14|0|63.42|2023-03-06 00:00:00|RIO
100124|1|56820-D3000|TERMINAL LH HYUNDAI TUCSON 2015|9|17.94|0|161.46|2023-04-24 00:00:00|TUCSO
100124|2|22441-2G100|EMPACADURA TAPA VALVULA KIA OPTIMA CADENA|9|7.82|0|70.38|2023-04-24 00:00:00|OTROS
100124|3|21020-26040-100|JGO. CONCHA BANCADA ACCENT/ GETZ 0.40|10|14.31|0|143.10|2023-04-24 00:00:00|GETZ
100124|4|0K77P-15200B-SE|RADIADOR KIA PREGIO 3.0 SEONG|10|145.45|0|1454.50|2023-04-24 00:00:00|PREGI
100124|5|21020-26040-STD|JGO. CONCHA BANCADA ACC/GETZ STD|5|14.31|0|71.55|2023-04-24 00:00:00|GETZ
100125|1|22441-23800|EMPACADURA TAPA VALVULA TUCSON 12 HUECOS|10|5.82|0|58.20|2023-03-30 00:00:00|TUCSO
100125|2|24551-02200-TKC|MARTILLO ADMISION KIA PICANTO|5|12.88|0|64.40|2023-03-30 00:00:00|PICAN
100125|3|54813-B4000|BUJE BARRA ESTAB. TRAS. HYUNDAI I10|5|2.88|0|14.40|2023-03-30 00:00:00|I10
100126|1|0K74R-23603-SEO|FILTRO DE AIRE KIA PREGIO 3.0|5|12.44|0|62.20|2023-11-07 00:00:00|PREGI
100126|2|23040-26160-STD|JGO. ANILLO GETZ 1.6 STD FINO|9|22.52|0|202.68|2023-11-07 00:00:00|ELGTZ
100127|1|24410-2X701-OEM|TENSOR KIA RIO 1.5 GATES|7|17.34|0|121.38|2023-03-05 00:00:00|RIO
100127|2|22100-26100|CAMARA MOTOR HYUNDAI GETZ / ELANTRA 1.6 REMANU|3|517.50|0|1552.50|2023-03-05 00:00:00|ELGTZ
100127|3|21830-2E100|BASE CAJA LH HYUNDAI TUCSON T/A 4X4/4X2 SEONG|10|34.39|0|343.90|2023-03-05 00:00:00|TUCSO
100127|4|54453-4A600|BUJE SUSPENSION DEL. HYUNDAI H1 2007|6|6.52|0|39.12|2023-03-05 00:00:00|H1
100128|1|0K7Z1-11SA0|JGO. PISTON KIA PREGIO 3.0 S/RETEN|1|268.19|0|268.19|2023-07-09 00:00:00|PREGI
100128|2|0K72A-62-610-SE|GATO COMPUERTA RH KIA PREGIO SEONG|7|15.43|0|108.01|2023-07-09 00:00:00|PREGI
100128|3|52730-38102|MOSO TRAS SONATA 2001-2005|5|56.51|0|282.55|2023-07-09 00:00:00|OTROS
100128|4|0K3Y1-11SBX-020|JGO. PISTON KIA RIO 1.5 0.20 (0,50)|4|86.61|0|346.44|2023-07-09 00:00:00|RIO
100128|5|5810107A00-PMC|JGO. PASTILLAS KIA PICANTO PMC|4|17.25|0|69.00|2023-07-09 00:00:00|PICAN
100129|1|22443-23001-SE|KIT SELLO BUJIA HYUNDAI TODOS 4PCS|7|4.22|0|29.54|2023-02-09 00:00:00|ELGTZ
100130|1|0K2A218W63|REGULADOR ALTERNADOR KIA RIO 1.5|5|25.58|0|127.90|2023-02-02 00:00:00|RIO
100130|2|39210-3C200-SEO|SENSOR OXIGENO HYUNDAI SONATA 3.3 TRAS RH SEONG|10|36.71|0|367.10|2023-02-02 00:00:00|OTROS
100130|3|0K75A11201C|KIT PASADOR PISTON PREGIO|3|41.65|0|124.95|2023-02-02 00:00:00|PREGI
100130|4|39350-25010-TKC|SENSOR ARBOL LEVA KIA CARENS 2.0 DE CADENA|3|13.80|0|41.40|2023-02-02 00:00:00|OTROS
100131|1|22212-3C200|VALVULA ESCAPE SONATA 3.3/SOREN/SEDO 3.8 3C100|9|5.64|0|50.76|2023-03-29 00:00:00|OTROS
100131|2|51750-4D000|MOSO DELT SEDONA 3.8|1|129.86|0|129.86|2023-03-29 00:00:00|OTROS
100131|3|KITTUC020|KIT PISTON Y ANILLO HYUNDAI TUCSON 0.20 (0.50) SEONG|7|91.60|0|641.20|2023-03-29 00:00:00|TUCSO
100131|4|27300-3F100-K|BOBINA ENCENDIDO HYUNDAI H1 09 PMC|6|32.20|0|193.20|2023-03-29 00:00:00|H1
100131|5|23120-02570-K|ENGRANAJE CIGUENAL KIA PICANTO SEONG|4|7.80|0|31.20|2023-03-29 00:00:00|PICAN
100132|1|KITPICSTD|KIT PISTON Y ANILLO KIA PICANTO STD|7|77.51|0|542.57|2023-12-06 00:00:00|PICAN
100132|2|24410-38001-K|TENSOR HIDRAULICO CORREA TIEMPO HYUNDAI H1 07|2|42.49|0|84.98|2023-12-06 00:00:00|H1
