codart|nomart|grupo|marca|precio_a|precio_b|precio_d|codfam|stk01|stk06|alterno
4PK895|CORREA ALTERNADOR TUCSON/SPORTAGE 2.0|TUCSO|00077|0.0000|5.2900|2.6100|KOREA|||
TIMI-730MR|COPA CAJA ACCENT / GETZ|ACCEN|00131|0.0000|35.1300|16.8100|KOREA|||
BB8060R-54500FD|MESETA KIA RIO STYLUS RH|RIO|00077|0.0000|32.2000|14.0700|KOREA|||
22212-22011|JGO. VALVULA ESCAPE ACCENT PAQT 4 PCS|ACCEN|00108|0.0000|14.6700|5.1300|CHINA|||
0K30E-10155-OEM|JGO. GOMA VALVULA KIA RIO 1.5|RIO|00108|0.0000|6.6000|3.5000|CHINA|||
22224-2B001-OEM|JGO. GOMA VALVULA KIA PICANTO|PICAN|00108|0.0000|5.7800|2.0200|CHINA|||
94240-22015|GUAYA KILOMETRAJE ACCENT|ACCEN|00077|0.0000|8.3900|3.3500|KOREA|||
20910-22P00|JGO. EMPACADURA ACCENT 1.3|ACCEN|00143|0.0000|23.2600|9.5800|KOREA|||
20910-22A010|JGO. EMPACADURA ACCENT 1.5|ACCEN|00077|0.0000|24.9600|11.6400|KOREA|||
20910-26E00|JGO. EMPACADURA GETZ 1.6|ELGTZ|00143|0.0000|25.2400|11.6400|KOREA|||
57410LM29710|RODAMIENTO DELANTERO ACCENT|ACCEN|00096|0.0000|6.6000|2.6700|KOREA|||
21030-23000-025|JGO. SEPARADOR AXIAL TUCSON 0.25(010)|TUCSO|00142|0.0000|3.6100|1.2500|KOREA|||
21030-23000-STD|JGO. SEPARADOR AXIAL TUCSON STD|TUCSO|00142|0.0000|3.6100|1.2500|KOREA|||
22211-22003|JGO. VALVULA ADMISION ACCENT PAQT 8 PCS|ACCEN|00108|0.0000|24.1900|8.4600|CHINA|||
21930-1C130-SE|BASE TRASERA GETZ T/M CHUPETA SEONG|ELGTZ|00062|0.0000|17.4000|5.8000|CHINA|||
21810-1C200|BASE MOTOR RH GETZ  (1C220)|ELGTZ|00002|0.0000|41.6100|12.8700|KOREA|||
21810-2E000-CH|BASE MOTOR RH TUCSON|TUCSO|00002|0.0000|36.5700|14.3900|KOREA|||
54820-FD000-CH|BIELETA KIA RIO STYLUS LH DELT|RIO|00143|0.0000|9.3400|3.2600|KOREA|||
54830-FD001-CH|BIELETA KIA RIO STYLUS RH DELT|RIO|00143|0.0000|9.3400|3.2600|KOREA|||
0K30E-18-10X-CH|BOBINA KIA RIO STYLUS 1.5|RIO|00143|0.0000|58.1100|21.9700|KOREA|||
27301-23700-CH|BOBINA TUCSON/SPORTAGE 2.0|TUCSO|00143|0.0000|59.3400|22.7000|KOREA|||
41610-22060-CH|BOMBA CLUTCH SUP. ACCENT|ACCEN|00143|0.0000|24.1800|9.1500|KOREA|||
31110-1C00-REEM|BOMBA GASOLINA COMPLETA GETZ TODOS|ELGTZ|00143|0.0000|113.8500|41.5800|KOREA|||
24321-26020-CH|CADENA LEVA GETZ 1.6 GENERICA|GETZ|00077|0.0000|11.2700|3.9400|KOREA|||
21433-32000|ESTOPERA TRASERA CIG. TUCSON|TUCSO|00108|0.0000|2.7800|0.9600|CHINA|||
0B37C-10602B-CH|ESTOPERA BOMBA ACEITE KIA RIO 1.5 EMPAQ|ESTO|00108|0.0000|1.5000|0.3100|CHINA|||
006Y0-11-SJ0|JGO. SEPARADOR AXIAL PREGIO STD|PREGI|00005|0.0000|7.6100|2.2900|KOREA|||
58305-1CA00|JGO. BANDA DE FRENO HYUNDAI GETZ|ELGTZ|00007|0.0000|26.3700|8.2200|KOREA|||
21831-4A021|BASE CAJA TRASERA HYUNDAI H1 06-07 21813|H1|00002|0.0000|28.8500|8.3100|KOREA|||
21810-07050|BASE MOTOR RH PICANTO|PICAN|00007|0.0000|49.2000|14.6300|KOREA|||
25100-2Y000|BOMBA DE AGUA KIA SEPHIA/SPECTRA/CARENS 1.8|OTROS|00002|0.0000|55.9300|15.7900|KOREA|||
0S089-41400-K|BOMBA CLUTCH SUPERIOR PREGIO KOREA|PREGI|00058|0.0000|0.0000|0.0000|KOREA|||
25100-4Z000|BOMBA AGUA KIA PREGIO 3.0 CUELLO CORTO|PREGI|00002|0.0000|46.8700|17.1300|KOREA|||
0K72A-32600B|BOMBA DIRECCION KIA PREGIO 3.0|PREGI|00192|0.0000|118.5000|44.7800|KOREA|||
0K72A-43400-K|BOMBA FRENO KIA PREGIO 3.0|PREGI|00114|0.0000|74.3200|15.2600|KOREA|||
0K72A-43400|BOMBA FRENO KIA PREGIO 3.0 KCB0540|PREGI|00069|0.0000|92.0100|28.2600|KOREA|||
31110-2D000|BOMBA GASOLINA ELANTRA|ELGTZ|00144|0.0000|82.4000|39.8200|KOREA|||
31110-1C000|BOMBA GASOLINA GETZ|ELGTZ|00166|0.0000|87.5500|37.4400|KOREA|||
33110-07150|BOMBA GASOLINA PICANTO|PICAN|00144|0.0000|110.2000|39.0200|KOREA|||
0K30A-1335ZA|BOMBA GASOLINA KIA RIO 1.5|RIO|00002|0.0000|100.9400|44.6100|KOREA|||
31110-2E000|BOMBA GASOLINA TUCSON|TUCSO|00144|0.0000|82.0300|39.8200|KOREA|||
0K60A-34-156|BUJE BARRA ESTABILIZADORA PREGIO|PREGI|00036|0.0000|0.9400|0.2700|KOREA|||
54813-FD000|BUJE BARRA ESTABILIZADORA KIA RIO|RIO|00002|0.0000|2.8900|0.2100|KOREA|||
54813-3K100|BUJE BARRA ESTAB. SORENTO/STA FE/SONATA|OTROS|00002|0.0000|6.2000|0.4800|KOREA|||
54813-3E000|BUJE BARRA ESTABILIZADORA TUCSON/SPORT|TUCSO|00007|0.0000|2.4800|0.5100|KOREA|||
0K55A-28-156|BUJE BARRA ESTABILIZADORA TRAS. PREGIO|PREGI|00007|0.0000|3.7200|0.3100|KOREA|||
27460-39010|JGO. CABLE BUJIA SEDONA 3.5|OTROS|00002|0.0000|28.4200|5.6600|KOREA|||
24321-37100|CADENA LEVA SPORTAGE 2.7 MOBIS|SPTFE|00004|0.0000|34.9100|5.9400|KOREA|||
22100-26100|CAMARA MOTOR GETZ/ELANTRA 1.6 REMANUFACTURADA|GETZ|00005|0.0000|514.6800|160.0000|KOREA|||
25611-26100|CARCAZA TERMOST. GETZ SUP. CORTA|ELGTZ|00007|0.0000|11.6100|3.1400|KOREA|||
25620-23501|CARCAZA TERMOST. TUCSON INF. LARGA|TUCSO|00122|0.0000|22.2600|6.5700|KOREA|||
25631-23501|CARCAZA TERMOST. TUCSON SUP. CORTA|TUCSO|00007|0.0000|6.7000|1.9600|KOREA|||
0W001-25150A|CHUMACERA PUENTE CENTRA PREGIO 3.0|PREGI|00046|0.0000|26.5800|5.7700|KOREA|||
0K72A-26610|CILINDRO FRENO RH KIA PREGIO 13T0138CG|PREGI|00069|0.0000|28.8500|7.7300|KOREA|||
0K72A-26710|CILINDRO FRENO LH KIA PREGIO 13R0139CG|PREGI|00069|0.0000|28.8500|8.5800|KOREA|||
0K65B-32611|CORREA DIRECCION PREGIO 3.0 A34.4|PREGI|00124|0.0000|5.3900|1.0200|KOREA|||
0K72A-16460|DISCO EMBRAGUE KIA PREGIO 3.0|PREGI|00146|0.0000|66.0700|23.7200|KOREA|||
51712-2E300|DISCO FRENO DEL. TUCSON 1F300|TUCSO|00066|0.0000|60.9300|19.7500|KOREA|||
51715-2D310|DISCO FRENO DEL. ELANTRA XD 51712-2D300|ELGTZ|00007|0.0000|45.4700|13.1800|KOREA|||
51712-1C000|DISCO FRENO DEL. GETZ 1.6|ELGTZ|00044|0.0000|36.6400|12.3700|KOREA|||
51712-1C050|DISCO FRENO DELT. GETZ 1.3|ELGTZ|00007|0.0000|37.3400|10.7000|KOREA|||
0K72F-33-251|DISCO FRENO KIA PREGIO 0K73F|PREGI|00175|0.0000|53.6400|15.7600|KOREA|||
22311-3CAD0|EMPACADURA CAMARA RH SEDONA 3.8|OTROS|00002|0.0000|14.3400|3.8900|KOREA|||
22311-3CAC0|EMPACADURA CAMARA LH SEDONA 3.8 22311-3C200|OTROS|00002|0.0000|14.3400|3.7800|KOREA|||
22441-3C110|EMPACADURA T. VAL. RH SEDO/SONA/SOREN|OTROS|00002|0.0000|8.5000|1.7500|KOREA|||
2244138010|EMPACADURA TA.VALVULA HYUNDAI H1 07 38002|H1|00022|0.0000|4.6400|1.0300|KOREA|||
22453-3C120|EMPACADURA T. VAL. LH SEDO/SONA/SOREN|OTROS|00002|0.0000|8.5000|1.7000|KOREA|||
0VS0110602|ESTOPERA DEL. CIGUENAL KIA PREGIO 3.0|PREGI|00110|0.0000|2.9300|0.9900|KOREA|||
01358-27165|ESTOPERA YOKI TRANSMISION PREGIO|PREGI|00110|0.0000|6.2000|0.6000|KOREA|||
24150-23761|FILTRO CVVT TUCSON MOBIS|TUCSO|00004|0.0000|11.3100|1.8600|KOREA|||
31911-2F000|FILTRO GASOLINA KIA CERATO 1.6|OTROS|00002|0.0000|25.5000|9.3600|KOREA|||
24521-22010-OEM|FLAUTA ADM. ACCENT MOBIS|ACCEN|00004|0.0000|26.4700|8.1400|KOREA|||
Q0K74P60960|FLOTANTE - TANQUE PREGIO|PREGI|00004|0.0000|99.7000|31.7700|KOREA|||
94460-2D001|FLOTANTE GASOLINA ELANTRA 3 CABLES|ELGTZ|00014|0.0000|22.5100|7.5000|KOREA|||
94460-2D030|FLOTANTE GASOLINA ELANTRA 2 CABLES|ELGTZ|00147|0.0000|16.5000|5.5000|KOREA|||
94460-1C000|FLOTANTE GASOLINA GETZ|ELGTZ|00159|0.0000|12.2300|5.0200|KOREA|||
94460-2E000|FLOTANTE GASOLINA TUCSON PRINC.|TUCSO|00014|0.0000|11.3300|6.5000|KOREA|||
0K72A-41-660D|GUAYA ACELERADOR KIA PREGIO|PREGI|00025|0.0000|13.8800|3.0600|KOREA|||
0K75A-46600C|GUAYA SELECTORA KIA PREGIO 3.0|PREGI|00025|0.0000|28.5600|6.6000|KOREA|||
35310-23600-REB|INYECTOR ELANTRA/TUCSON|TUCSO|00148|0.0000|22.7300|7.7400|KOREA|||
35210-37150|INYECTOR SPORTAGE 2.7/ STA FE GOLD|OTROS|00034|0.0000|32.2500|7.3200|KOREA|||
HDK-110-VALEO|KIT DE EMBRAGUE TUCSON VALEO|TUCSO|00149|0.0000|206.1900|65.7000|KOREA|||
KS66410270|JGO. DE EMPACADURA SORENTO 3.8/SEDONA/VERACRUZ|OTROS|00002|0.0000|185.4000|71.0600|KOREA|||
23141-02610|LAINA CIGUENAL KIA PICANTO KOREA|PICAN|00007|0.0000|5.6700|0.3000|KOREA|||
0K01134160A|LAPIZ KIA PREGIO 3.0|PREGI|00002|0.0000|14.3800|4.5600|KOREA|||
0K72A72410B|MANILLA EXT. PUERTA CORREDIZA PREGIO|PREGI|00054|0.0000|13.2800|2.0900|KOREA|||
54500-FD000-KOR|MESETA LH KIA RIO STYLUS|RIO|00150|0.0000|40.3900|13.6000|KOREA|||
54501-FD000-KOR|MESETA RH KIA RIO STYLUS|RIO|00150|0.0000|40.3900|13.6000|KOREA|||
46512-39800|PINON VELOCIMETRO TUCSON 27DTS|TUCSO|00004|0.0000|15.3100|3.0000|KOREA|||
31380-2E000|REGULADOR GASOLINA TUCSON|TUCSO|00004|0.0000|25.8500|8.8600|KOREA|||
42700-39055|SENSOR PARE NEUTRO TUCSON|TUCSO|00004|0.0000|48.2700|13.8800|KOREA|||
22410-23100|TAPA VALVULA TUCSON|TUCSO|00140|0.0000|98.7500|27.7900|KOREA|||
0K20312101A|JGO. TAQUETE KIA RIO 1.5|RIO|00140|0.0000|85.6600|34.1700|KOREA|||
0K72A-32240|TERMINAL KIA PREGIO 3.0|PREGI|00002|0.0000|12.5400|3.4400|KOREA|||
25460-26000|TUBO DE AGUA ELANTRA/GETZ|ELGTZ|00137|0.0000|11.3300|2.4800|KOREA|||
25460-23000|TUBO DE AGUA TUCSON|TUCSO|00122|0.0000|11.6600|2.4700|KOREA|||
0K71E-16520|HORQUILLA KIA PREGIO|PREGI|00057|0.0000|9.2500|2.2600|KOREA|||
0K72B-15909B|CORREA A/A KIA PREGIO A36.6|PREGI|00177|0.0000|3.0900|1.0300|KOREA|||
26330-4X000|FILTRO ACEITE KIA PREGIO 3.0|PREGI|00007|0.0000|5.8500|2.0000|KOREA|||
0K72A-32270A|ROTULA KIA PREGIO ROSCA GRUESA|PREGI|00002|0.0000|12.5000|3.5200|KOREA|||
0K72A-34830|BUJE MESETA PEQUENO PREGIO|PREGI|00057|0.0000|4.6400|1.3400|KOREA|||
0K72A-34-510A|MUNON KIA PREGIO 3.0|PREGI|00002|0.0000|15.5000|5.2000|KOREA|||
41610-1C000-K|BOMBA CLUTCH SUP. GETZ|ELGTZ|00066|0.0000|32.8200|9.4100|KOREA|||
3191109000|FILTRO GASOLINA CARENS/SONATA|OTROS|00002|0.0000|15.2400|3.4500|KOREA|||
0K2AA20490|FILTRO GASOLINA SPECTRA/CARENS|OTROS|00002|0.0000|10.5000|2.9800|KOREA|||
5654007600|ROTULA KIA PICANTO|PICAN|00002|0.0000|10.9300|3.4600|KOREA|||
577244D000|ROTULA KIA SEDONA|OTROS|00002|0.0000|16.2400|3.5600|KOREA|||
54840-4D000|BIELETA DEL. RH SEDONA 3.8|OTROS|00002|0.0000|12.9400|3.0200|KOREA|||
54830-4D000|BIELETA DEL. LH SEDONA 3.8|OTROS|00002|0.0000|12.9400|2.9300|KOREA|||
54830-2D000-K|BIELETA DELANTERA ELANTRA XD|ELGTZ|00002|0.0000|8.0900|2.3300|KOREA|||
54830-4A600|BIELETA DELANTERA HYUNDAI H1 06-07|H1|00002|0.0000|10.1600|2.3900|KOREA|||
54840-2B200|BIELETA RH STA FE 2009/VER/SOR 2B000|SPTFE|00002|0.0000|13.2500|3.0000|KOREA|||
57724-2B000|ROTULA HYUNDAI SANTA FE 06-10 / SORENTO 11-13|SPTFE|00002|0.0000|12.5000|3.6100|KOREA|||
54500-2E000|MESETA LH TUCSON|TUCSO|00033|0.0000|63.9800|20.3900|KOREA|||
54501-2E000|MESETA RH TUCSON|TUCSO|00033|0.0000|63.9800|20.3900|KOREA|||
0K74T34720B|AMORTIGUADOR DELANTERO LH PREGIO|PREGI|00151|0.0000|46.3800|18.5400|KOREA|||
0K74T34710B|AMORTIGUADOR DELANTERO RH PREGIO|PREGI|00151|0.0000|42.0900|13.4100|KOREA|||
0K74P28700A|AMORTIGUADOR TRASERO KIA PREGIO|PREGI|00151|0.0000|38.2800|15.2700|KOREA|||
2193007101|BASE CAJA HUESITO PICANTO T/A|PICAN|00004|0.0000|41.8900|13.3500|KOREA|||
21830-2D000|BASE CAJA LH ELANTRA T/M|ELGTZ|00151|0.0000|26.8000|9.9000|KOREA|||
21830-1C270-K|BASE CAJA LH GETZ 270|ELGTZ|00095|0.0000|39.7400|10.1300|KOREA|||
21830-1C370-K|BASE CAJA LH GETZ 370|ELGTZ|00095|0.0000|39.8900|15.9300|KOREA|||
21830-1C270-CAR|BASE CAJA LH GETZ CARDEX|ELGTZ|00095|0.0000|46.7900|14.9100|KOREA|||
2183007100|BASE CAJA PICANTO KOREA|PICAN|00153|0.0000|38.9500|13.6100|KOREA|||
21810-2E200-MOB|BASE MOTOR RH TUCSON MOBIS|TUCSO|00004|0.0000|93.8800|29.9100|KOREA|||
21930-1C130|BASE TRASERA CHUPETA GETZ T/M|ELGTZ|00002|0.0000|20.6000|7.4700|KOREA|||
54830-2E000|BIELETA DELANTERA TUCSON KOREA 2E100|TUCSO|00002|0.0000|9.2600|2.7100|KOREA|||
94460-1C000-OEM|FLOTANTE GETZ 1.6 MOBIS|ELGTZ|00004|0.0000|28.7000|7.5200|KOREA|||
2222423500-KOS|JGO. GOMA VALVULA TUC/GETZ/ACC|TUCSO|00064|0.0000|11.0500|3.5200|KOREA|||
24431-26000-OEM|GUIA CADENA GETZ MOBIS|GETZ|00004|0.0000|8.6200|0.6600|KOREA|||
23060-26985|JGO. CONCHA BIELA ACC/GETZ 0.10(0.25)|ELGTZ|00005|0.0000|7.7300|2.6500|KOREA|||
23060-22953|JGO. CONCHA BIELA ACC/GETZ 0.30(0.75)|GETZ|00121|0.0000|5.8800|1.8700|KOREA|||
0K3Y011SFX|JGO. CONCHA BIELA KIA RIO 0.20(0.50)|RIO|00035|0.0000|5.1100|1.6200|KOREA|||
82650-1C000CA|MANILLA EXT. LH HYUNDAI GETZ|ELGTZ|00122|0.0000|3.5000|1.3600|KOREA|||
82650-2E000|MANILLA EXT. LH HYUNDAI TUCSON|TUCSO|00004|0.0000|29.7800|5.7500|KOREA|||
82650-2E020|MANILLA EXT. LH TUCSON KOREA|TUCSO|00007|0.0000|13.0700|4.4700|KOREA|||
826601C000CA|MANILLA EXT. RH GETZ|ELGTZ|00007|0.0000|9.3100|1.6000|KOREA|||
54500-1C000|MESETA LH GETZ|GETZ|00007|0.0000|44.1400|14.0600|KOREA|||
25310-2D010|RADIADOR ELANTRA T/A|ELGTZ|00154|0.0000|145.5500|46.1500|KOREA|||
25310-1C100|RADIADOR GETZ 1.6 T/M|GETZ|00154|0.0000|156.2900|49.8100|KOREA|||
577242E000|ROTULA TUCSON|TUCSO|00002|0.0000|11.5000|3.5000|KOREA|||
224002X001-K|TAPA VALVULA RIO STYLUS|RIO|00007|0.0000|56.6500|20.7900|KOREA|||
2546126000|TUBO AGUA ELANTRA/GETZ MOBIS|ACCEN|00004|0.0000|11.4400|3.6500|KOREA|||
22211-23600-OEM|VALVULA ADM. TUCSON OEM|TUCSO|00004|0.0000|9.1200|2.9000|KOREA|||
22212-23600-OEM|VALVULA ESC. TUCSON OEM|TUCSO|00004|0.0000|10.7400|3.4200|KOREA|||
D-4668-577242E0|ROTULA TUCSON/SPORTAGE MASTER|TUCSO|00131|0.0000|13.8500|6.8400|KOREA|||
4PK890|CORREA ALTERNADOR KIA RIO STYLUS 885|RIO|00077|0.0000|4.6900|1.5600|CHINA|||
54830-1C000-DLZ|BIELETA HYUNDAI GETZ LH|ELGTZ|00002|0.0000|8.0900|2.5200|KOREA|||
54840-1C000-DLZ|BIELETA HYUNDAI GETZ RH|ELGTZ|00002|0.0000|8.0900|2.5300|KOREA|||
54610-2B500|BASE AMORT. DEL. HYUNDAI SANTA FE 09/12|OTROS|00131|0.0000|26.9200|13.2900|KOREA|||
0K30E-18-140-CH|JGO. CABLE BUJIA KIA RIO 1.5 GENERICO|RIO|00077|0.0000|11.8800|5.7900|KOREA|||
72*96*9|ESTOPERA TRASERA CIG. ACCENT|ACCEN|00077|0.0000|1.8500|0.7900|KOREA|||
54500-1C000-CH|MESETA GETZ LH REEMPLAZO|GETZ|00143|0.0000|48.5400|21.8000|KOREA|||
54501-1C000-CH|MESETA GETZ RH REEMPLAZO|GETZ|00143|0.0000|48.5400|21.8000|KOREA|||
39180-22090-CH|SENSOR POSICION CIGUENAL ACCENT 3PIN REEMPLAZO|ACCEN|00108|0.0000|12.4300|5.4400|CHINA|||
39350-22040|SENSOR POSICION DE LEVA ACCENT|ACCEN|00108|0.0000|16.1600|7.0500|CHINA|||
55820-2E000-CH|TERMINAL TUCSON/SPORTAGE LH|TUCSO|00143|0.0000|10.5800|5.1500|KOREA|||
56820-2E000-CH|TERMINAL TUCSON/SPORTAGE RH|TUCSO|00143|0.0000|10.5800|5.1500|KOREA|||
35150-22600|VALVULA IAC GETZ/TUC/RIO/ELAN|GETZ|00108|0.0000|27.3500|12.1100|CHINA|||
0K72K28700|AMORT. TRASERO KIA PREGIO (41245025F)|PREGI|00131|0.0000|37.1800|21.7500|KOREA|||
0K72A34710KS|AMORT. DELANTERO KIA PREGIO (41246001F)|PREGI|00131|0.0000|52.5400|30.7400|KOREA|||
0K3Y-11XBX|JGO. PISTON KIA RIO 1.5 0.20(0.50) SEONG|RIO|00062|0.0000|36.6000|10.2000|CHINA|||
0K2021505A|TAPA RADIADOR KIA/HYUNDAI TODOS 0.9LBS|PREGI|00122|0.0000|2.7000|0.6400|KOREA|||
MI-60MR|PUNTA TRIPOIDE SANTA FE 26*27|SPTFE|00131|0.0000|48.5900|21.2600|KOREA|||
54551-2E000-CH|BUJE MESETA PEQUEN TUCSON|TUCSO|00143|0.0000|5.3900|2.3700|KOREA|||
54551-2D000-CH|BUJE MESETA GRANDE ELANTRA|ELGTZ|00143|0.0000|8.0500|2.7500|KOREA|||
54584-2E000-CH|BUJE MESETA GRANDE TUCSON REEMPLAZO|TUCSO|00143|0.0000|8.1000|3.9900|KOREA|||
3PK675|CORREA DIRECCION TUCSON/ELANTRA|TUCSO|00077|0.0000|5.2900|0.9600|KOREA|||
4PK875|CORREA ALTERNADOR ACCENT|ACCEN|00077|0.0000|5.2900|2.6100|KOREA|||
21910-2E000-CH|BASE MOTOR DELANTERA TUCSON/SPORTAGE|TUCSO|00143|0.0000|27.8400|13.7400|KOREA|||
23410-22360-050|JGO. PISTON ACCENT 1.3 0.50|ACCEN|00143|0.0000|52.6800|23.6600|KOREA|||
23410-22360-STD|JGO. PISTON ACCENT 1.3 STD|ACCEN|00143|0.0000|52.6800|23.6600|KOREA|||
54530-07000-CH|MUNON KIA PICANTO|PICAN|00143|0.0000|8.8500|3.9700|KOREA|||
24610-22600-CH|JGO. TAQUETES ACCENT 12 PCS|ACCEN|00143|0.0000|63.1300|28.3400|KOREA|||
26820-37010|TERMINAL ACCENT/GETZ/ELAN|GETZ|00143|0.0000|8.1600|3.6600|KOREA|||
56820-07000-CH|TERMINAL KIA RIO REEMPLAZO|RIO|00143|0.0000|8.5200|3.8300|KOREA|||
41610-22050-TCI|BOMBA CLUTCH SUP. ACCENT KAC0660|ACCEN|00069|0.0000|32.0100|10.9200|KOREA|||
41610-2D100|BOMBA CLUTCH SUP. ELANTRA KAC1020|ELGTZ|00069|0.0000|39.6800|13.4500|KOREA|||
24100-26601|ARBOL LEVA ADM. GETZ 1.6|ELGTZ|00140|0.0000|78.1300|30.8900|KOREA|||
KIT-064|KIT TIEMPO SORENTO 3.5/ SEDONA 3.5 K015611XS|OTROS|00031|0.0000|180.1600|55.4100|KOREA|||
KIT-K101|KIT TIEMPO CARENS II 1.8 K015487XS|OTROS|00031|0.0000|67.9900|20.9100|KOREA|||
KIT-H01|KIT TIEMPO L300|OTROS|00031|0.0000|105.3800|32.4100|KOREA|||
54530-07000|MUNON KIA PICANTO|PICAN|00173|0.0000|8.1400|3.5400|KOREA|||
0K77P-15200B|RADIADOR KIA PREGIO 3.0|PREGI|00007|0.0000|144.1500|45.8100|KOREA|||
54830-2B200|BIELETA LH STA FE 2009/VER/SOR 2B000|SPTFE|00002|0.0000|13.2500|3.0600|KOREA|||
25620-26160|CARCAZA TERMOSTATO GETZ LARGA KOREA|OFERT|00122|0.0000|16.2600|5.7200|KOREA|||
21830-1C370-KP|BASE CAJA LH GETZ KP|ELGTZ|00118|0.0000|32.2000|10.5000|CHINA|||
21830-07100-KP|BASE CAJA PICANTO|PICAN|00118|0.0000|30.5300|10.1000|CHINA|||
21810-FD060-KP|BASE MOTOR KIA RIO STYLUS 3 KP|RIO|00118|0.0000|19.5000|7.8000|CHINA|||
0K30F39050A-KP|BASE MOTOR KIA RIO STYLUS 1 KP|RIO|00118|0.0000|20.0000|4.7000|CHINA|||
21810-1C220-KP|BASE MOTOR RH GETZ|ELGTZ|00118|0.0000|31.9800|13.5000|CHINA|||
54830-07000-KP|BIELETA KIA PICANTO LH|PICAN|00118|0.0000|6.9500|2.2500|CHINA|||
54840-07000-KP|BIELETA KIA PICANTO RH|PICAN|00118|0.0000|6.9500|2.2500|CHINA|||
21310-37100-SEO|BOMBA ACEITE KIA SPORTAGE 2.7 SEONG|SPTFE|00062|0.0000|91.9700|20.6000|CHINA|||
25100-37201-SEO|BOMBA AGUA KIA SPORTAGE 2.7/ SANTA FE GOLD|SPTFE|00062|0.0000|36.0500|11.3300|CHINA|||
41610-1C000-SEO|BOMBA CLUTCH SUP. HYUNDAI GETZ SEONG|ELGTZ|00062|0.0000|22.7400|8.9500|CHINA|||
31110-2D000-SEO|BOMBA GASOLINA ELANTRA SEONG|ELGTZ|00062|0.0000|70.5100|23.5000|CHINA|||
31110-1C000-SEO|BOMBA GASOLINA GETZ SEONG|ELGTZ|00062|0.0000|70.5100|23.5000|CHINA|||
31110-07150-SEO|BOMBA GASOLINA PICANTO SEONG|PICAN|00062|0.0000|70.5100|23.5000|CHINA|||
0K30A-1335ZB-SE|BOMBA GASOLINA KIA RIO SEONG|RIO|00062|0.0000|65.7100|21.9000|CHINA|||
31110-2E001-SEO|BOMBA GASOLINA TUCSON SEONG|TUCSO|00062|0.0000|55.6200|23.5000|CHINA|||
42421-39000-KP|COLLARIN HYUNDAI ELANTRA KP|ELAN|00118|0.0000|14.2100|2.5000|CHINA|||
23060-23911-050|JGO. CONCHA BIELA TUCSON 0.20 (0.50)|TUCSO|00062|0.0000|6.9100|1.8500|CHINA|||
23060-23911-STD|JGO. CONCHA BIELA TUCSON STD|TUCSO|00062|0.0000|6.9100|1.8500|CHINA|||
4PK850-SEONG|CORREA A/A 4PK850|TUCSO|00062|0.0000|2.6200|1.0000|CHINA|||
24521-22010-SEO|FLAUTA ADM ACCENT SEONG|ACCEN|00062|0.0000|19.7000|6.1000|CHINA|||
94460-2D001-SEO|FLOTANTE ELANTRA 3 CABLES|ELGTZ|00062|0.0000|10.1600|3.3500|CHINA|||
94460-2D030-SEO|FLOTANTE ELANTRA 2 CABLES|ELGTZ|00062|0.0000|10.1600|3.3500|CHINA|||
94460-1C000-SEO|FLOTANTE HYUNDAI GETZ|ELGTZ|00062|0.0000|10.1600|2.8000|CHINA|||
0K30A-60960-SEO|FLOTANTE KIA RIO|RIO|00062|0.0000|10.1600|2.8000|CHINA|||
94460-2E200-SEO|FLOTANTE TUCSON SECUNDARIO|TUCSO|00062|0.0000|10.1600|3.3500|CHINA|||
KITTUC030|KIT PISTON Y ANILLO TUCSON 0.30 (0.75)|TUCSO|00062|0.0000|60.8200|19.7000|CHINA|||
KITGTZ030|KIT PISTON Y ANILLO GETZ 0.30 (0.75)|ELGTZ|00062|0.0000|60.8200|17.5000|CHINA|||
23410-23942050K|JGO. PISTON TUCSON 0.20 2MM SEONG|TUCSO|00062|0.0000|42.3300|13.7000|CHINA|||
21020-02591-025|JGO. CONCHA BANCADA PICANTO 0.10 (0.25)|PICAN|00062|0.0000|10.8600|2.3000|CHINA|||
21020-02592-050|JGO. CONCHA BANCADA PICANTO 0.20 (0.50)|PICAN|00062|0.0000|10.8600|2.3000|CHINA|||
21020-02500-STD|JGO. CONCHA BANCADA PICANTO STD|PICAN|00062|0.0000|10.8600|2.5000|CHINA|||
23060-02591-025|JGO. CONCHA BIELA KIA PICANTO 0.10 (0.25)|PICAN|00062|0.0000|6.5500|1.7500|CHINA|||
23060-02591-020|JGO. CONCHA BIELA KIA PICANTO 0.20 (0.50)|PICAN|00062|0.0000|6.5500|1.7500|CHINA|||
23060-02502-STD|JGO. CONCHA BIELA KIA PICANTO STD|PICAN|00062|0.0000|6.5500|1.7500|CHINA|||
KIK-017-KP|KIT EMBRAGUE KIA RIO 1.5 KP|RIO|00118|0.0000|82.7900|24.0000|CHINA|||
82620-1C000-KP|MANILLA INT. RH GETZ KP|ELGTZ|00118|0.0000|6.7600|1.8000|CHINA|||
82610-1C000-KP|MANILLA INT. LH GETZ KP|GETZ|00118|0.0000|6.7600|1.8000|CHINA|||
82650-FD010XX|MANILLA EXT. LH KIA RIO STYLUS KP|RIO|00118|0.0000|10.6200|2.6000|CHINA|||
82660-FD010XX|MANILLA EXT. RH KIA RIO STYLUS KP|RIO|00118|0.0000|10.6200|2.6000|CHINA|||
82650-2E000CA|MANILLA EXT. TUCSON LH KP|TUCSO|00118|0.0000|13.0800|2.5000|CHINA|||
