codmovart|fecha_mov|tipinv|cantidad|almacen|numdoc
25281-3E000-SE|2023-05-05 00:00:00|SAL|4|01|100147
0VNY111SFX-PMC|2023-10-05 00:00:00|SAL|7|01|100148
93490-2B200-TKC|2023-10-05 00:00:00|SAL|7|01|100148
39210-37543-TKC|2023-10-05 00:00:00|SAL|8|01|100148
23510-02501-TKC|2023-10-05 00:00:00|SAL|3|01|100148
39310-38060-SE|2023-10-05 00:00:00|SAL|2|01|100148
51712-1C000-SE|2023-03-18 00:00:00|SAL|8|01|100149
24312-2X000|2023-03-18 00:00:00|SAL|10|01|100149
25415-3K100|2023-03-18 00:00:00|SAL|10|01|100149
56820-1G000|2023-03-18 00:00:00|SAL|3|01|100149
0K32A-13202-SEO|2023-03-02 00:00:00|SAL|1|01|100150
41710-23000|2023-12-12 00:00:00|SAL|4|01|100151
273012B000|2023-12-12 00:00:00|SAL|5|01|100151
25281-37120-ZN|2023-12-12 00:00:00|SAL|3|01|100151
51715-1C010|2023-12-12 00:00:00|SAL|4|01|100151
49507-22A00|2023-03-07 00:00:00|SAL|1|01|100152
25412-1C200-SEO|2023-03-07 00:00:00|SAL|4|01|100152
0K79A-13-341|2023-03-07 00:00:00|SAL|4|01|100152
47350-39010|2023-06-01 00:00:00|SAL|6|01|100153
KITPISGETZ-040|2023-09-16 00:00:00|SAL|4|01|100154
54620-1D000-SEO|2023-09-16 00:00:00|SAL|2|01|100154
24410-25001-K|2023-09-16 00:00:00|SAL|6|01|100154
93490-2E000-SEO|2023-04-01 00:00:00|SAL|4|01|100155
24350-2E011/10|2023-04-01 00:00:00|SAL|8|01|100155
54830-2B200|2023-03-09 00:00:00|SAL|8|01|100156
28113-3K200-SEO|2023-03-09 00:00:00|SAL|9|01|100156
28113-2B000|2023-10-18 00:00:00|SAL|1|01|100157
39350-23500|2023-03-01 00:00:00|SAL|9|01|100158
25431-1G000|2023-03-01 00:00:00|SAL|2|01|100158
58330-FD200-SEO|2023-09-07 00:00:00|SAL|5|01|100159
43119-28020|2023-09-07 00:00:00|SAL|2|01|100159
41700-4H100|2023-07-21 00:00:00|SAL|2|01|100160
25472-26001|2023-07-21 00:00:00|SAL|4|01|100160
54501-FD000-SEO|2023-09-16 00:00:00|SAL|7|01|100161
92102-1F011|2023-09-16 00:00:00|SAL|2|01|100161
21310-23002|2023-09-16 00:00:00|SAL|7|01|100161
54830-2D000-K|2023-09-16 00:00:00|SAL|7|01|100161
0K2N1-34-170|2023-09-16 00:00:00|SAL|5|01|100161
25620-26160|2023-10-01 00:00:00|SAL|4|01|100162
58101-2DA31|2023-10-01 00:00:00|SAL|8|01|100162
0KY0-11SF0-025|2023-12-15 00:00:00|SAL|3|01|100163
24810-2X700|2023-12-15 00:00:00|SAL|10|01|100163
93410-1C000-SEO|2023-12-15 00:00:00|SAL|3|01|100163
0K65A-15172C|2023-12-15 00:00:00|SAL|7|01|100163
24312-3C100-SEO|2023-12-15 00:00:00|SAL|10|01|100163
21020-02541|2023-03-01 00:00:00|SAL|9|01|100164
25620-26160-SE|2023-03-01 00:00:00|SAL|7|01|100164
39300-2B000-SEO|2023-03-01 00:00:00|SAL|9|01|100164
42621-39200|2023-03-01 00:00:00|SAL|4|01|100164
GT20060|2023-03-01 00:00:00|SAL|9|01|100164
39300-22600-DA|2023-06-27 00:00:00|SAL|2|01|100165
KITGTZSTD|2023-06-27 00:00:00|SAL|8|01|100165
32790-2D100|2023-06-27 00:00:00|SAL|1|01|100165
20910-03M05-SEO|2023-01-22 00:00:00|SAL|10|01|100166
54650-2B200|2023-02-16 00:00:00|SAL|4|01|100167
22321-26000|2023-02-16 00:00:00|SAL|8|01|100167
0K2C-01-5171-TK|2023-02-16 00:00:00|SAL|5|01|100167
KIT-0K72A|2023-02-16 00:00:00|SAL|3|01|100167
57100-4A650-SE|2023-06-20 00:00:00|SAL|8|01|100168
0K30F39050A-KP|2023-06-20 00:00:00|SAL|9|01|100168
31911-3E700|2023-12-04 00:00:00|SAL|5|01|100169
54610-FD000-RE|2023-12-04 00:00:00|SAL|7|01|100169
24322-2G350|2023-12-04 00:00:00|SAL|4|01|100169
39310-38060-SE|2023-06-01 00:00:00|SAL|3|01|100170
21830-D3200|2023-06-01 00:00:00|SAL|4|01|100170
21310-03100|2023-06-01 00:00:00|SAL|4|01|100170
26740-03000|2023-04-20 00:00:00|SAL|5|01|100171
22420-3C110-SEO|2023-04-20 00:00:00|SAL|8|01|100171
21930-1C130-SE|2023-04-20 00:00:00|SAL|1|01|100171
24810-26020-SE|2023-04-20 00:00:00|SAL|6|01|100171
25286-3C250|2023-02-07 00:00:00|SAL|5|01|100172
KSP61-10270C|2023-02-07 00:00:00|SAL|7|01|100172
0K72A-43400-K|2023-02-07 00:00:00|SAL|5|01|100172
23410-23AA1-050|2023-02-07 00:00:00|SAL|3|01|100172
22311-37310/20|2023-08-20 00:00:00|SAL|8|01|100173
39250-37100-AM|2023-08-20 00:00:00|SAL|6|01|100173
OK3Y0-11SFY-075|2023-08-20 00:00:00|SAL|5|01|100173
25620-37350|2023-08-15 00:00:00|SAL|9|01|100174
0K71E-17-210A-O|2023-08-15 00:00:00|SAL|5|01|100174
66400-07021-TW|2023-08-15 00:00:00|SAL|8|01|100174
57321-29100|2023-08-15 00:00:00|SAL|7|01|100174
54830-FD000|2023-08-15 00:00:00|SAL|9|01|100174
24350-2B010|2023-05-19 00:00:00|SAL|8|01|100175
54510-4B001|2023-05-19 00:00:00|SAL|7|01|100175
MB001-33-065A|2023-05-19 00:00:00|SAL|4|01|100175
57510-2B300|2023-05-19 00:00:00|SAL|8|01|100175
39310-3C100|2023-07-25 00:00:00|SAL|4|01|100176
96966707-REX|2023-07-25 00:00:00|SAL|10|01|100176
KITPISSON-STD|2023-07-25 00:00:00|SAL|10|01|100176
54530-07000|2023-07-17 00:00:00|SAL|5|01|100177
51715-FD000-KP|2023-07-17 00:00:00|SAL|1|01|100177
KITRIO020|2023-07-17 00:00:00|SAL|9|01|100177
23410-38200-050|2023-07-17 00:00:00|SAL|5|01|100177
54500-FD000-SEO|2023-07-17 00:00:00|SAL|8|01|100177
21020-02540-PMC|2023-07-27 00:00:00|SAL|9|01|100178
32790-22000|2023-03-09 00:00:00|SAL|3|01|100179
HDK-110-VALEO|2023-03-09 00:00:00|SAL|1|01|100179
54610-1G550|2023-11-09 00:00:00|SAL|3|01|100180
0K30E-18140-SE|2023-11-09 00:00:00|SAL|6|01|100180
54830-1C000-DHM|2023-12-15 00:00:00|SAL|10|01|100181
39210-3E130|2023-04-26 00:00:00|SAL|10|01|100182
39350-37110|2023-04-26 00:00:00|SAL|2|01|100182
28113-3K200|2023-04-26 00:00:00|SAL|3|01|100182
27501-26D00-OEM|2023-04-26 00:00:00|SAL|8|01|100182
39300-22600|2023-02-28 00:00:00|SAL|10|01|100183
23121-23000|2023-02-06 00:00:00|SAL|7|01|100184
49140-4A500|2023-02-06 00:00:00|SAL|2|01|100184
39350-25000|2023-02-06 00:00:00|SAL|10|01|100184
24312-2X000-OEM|2023-07-18 00:00:00|SAL|1|01|100185
24450-37100|2023-01-06 00:00:00|SAL|3|01|100186
54620-1D000|2023-01-06 00:00:00|SAL|9|01|100186
57581-2E001-SE|2023-08-14 00:00:00|SAL|2|01|100187
97730-4H100|2023-08-14 00:00:00|SAL|1|01|100187
41430-23200-SEO|2023-05-11 00:00:00|SAL|7|01|100188
3918022600-PMC|2023-05-11 00:00:00|SAL|4|01|100188
41431-39260-SEO|2023-05-11 00:00:00|SAL|2|01|100188
23510-25240-SEO|2023-05-11 00:00:00|SAL|10|01|100188
2244138010|2023-05-11 00:00:00|SAL|10|01|100188
82660-2E000CA|2023-05-19 00:00:00|SAL|7|01|100189
G10160-SEO|2023-05-19 00:00:00|SAL|7|01|100189
52730-3K000|2023-05-19 00:00:00|SAL|1|01|100189
21020-38910|2023-05-19 00:00:00|SAL|3|01|100189
25100-38002|2023-12-03 00:00:00|SAL|6|01|100190
39210-2C100|2023-06-26 00:00:00|SAL|1|01|100191
HDK-062-KP|2023-06-26 00:00:00|SAL|2|01|100191
86350-1F500|2023-06-11 00:00:00|SAL|5|01|100192
22410-26610-K|2023-06-11 00:00:00|SAL|1|01|100192
39210-3C100-SEO|2023-06-11 00:00:00|SAL|3|01|100192
39300-2B000-SEO|2023-06-11 00:00:00|SAL|7|01|100192
54584-2E000|2023-06-11 00:00:00|SAL|7|01|100192
25650-02560|2023-02-15 00:00:00|SAL|5|01|100193
0K30A-18-10X|2023-02-15 00:00:00|SAL|5|01|100193
31911-4D600|2023-02-15 00:00:00|SAL|8|01|100193
51750-2B010|2023-02-15 00:00:00|SAL|5|01|100193
59760-2E200|2023-10-14 00:00:00|SAL|2|01|100194
0K75B3328Z-PMC|2023-10-14 00:00:00|SAL|9|01|100194
32790-1C100|2023-10-14 00:00:00|SAL|2|01|100194
25620-3C100-SEO|2023-04-30 00:00:00|SAL|7|01|100195
24410-24000-OEM|2023-04-30 00:00:00|SAL|9|01|100195
4PK855|2023-04-30 00:00:00|SAL|8|01|100195
0K552-32-250B|2023-06-13 00:00:00|SAL|9|01|100196
21030-23100|2023-06-13 00:00:00|SAL|10|01|100196
KITPISSPTGE-030|2023-06-13 00:00:00|SAL|10|01|100196
54501-4H500|2023-06-13 00:00:00|SAL|6|01|100196
51715-2D310|2023-03-14 00:00:00|SAL|6|01|100197
31110-2E000-PMC|2023-03-14 00:00:00|SAL|8|01|100197
35310-38010|2023-11-22 00:00:00|SAL|10|01|100198
27501-23B70|2023-11-22 00:00:00|SAL|7|01|100198
24312-26001|2023-11-22 00:00:00|SAL|8|01|100198
ESTO-343|2023-11-22 00:00:00|SAL|10|01|100198
0K2FX-39-050|2023-03-04 00:00:00|SAL|1|01|100199
31112-3Q500-SEO|2023-03-04 00:00:00|SAL|3|01|100199
23410-02470-STD|2023-03-04 00:00:00|SAL|8|01|100199
54551-2D000-PMC|2023-03-04 00:00:00|SAL|4|01|100199
23410-37317|2023-08-03 00:00:00|SAL|2|01|100200
0K43A-18-300-TK|2023-08-03 00:00:00|SAL|6|01|100200
58101-2DA31|2023-08-03 00:00:00|SAL|3|01|100200
52371-3E000|2023-08-03 00:00:00|SAL|2|01|100200
57321-29100-DHM|2023-08-03 00:00:00|SAL|5|01|100200
86812-22000-SEO|2023-09-06 00:00:00|SAL|1|01|100201
54530-07000-KP|2023-09-06 00:00:00|SAL|9|01|100201
35310-3C000-SEO|2023-09-06 00:00:00|SAL|2|01|100201
25461-22024-TKC|2023-01-11 00:00:00|SAL|5|01|100202
20910-23F00|2023-01-11 00:00:00|SAL|4|01|100202
0S093-41-920-IC|2023-01-11 00:00:00|SAL|3|01|100202
42421-39000-KP|2023-04-06 00:00:00|SAL|7|01|100203
56321-39010|2023-04-06 00:00:00|SAL|7|01|100203
21440-4X020|2023-04-06 00:00:00|SAL|4|01|100203
51720-FD000-SEO|2023-04-06 00:00:00|SAL|10|01|100203
21310-02550-PMC|2023-10-01 00:00:00|SAL|8|01|100204
58510-2E100|2023-10-01 00:00:00|SAL|9|01|100204
51750-4D000-SEO|2023-10-01 00:00:00|SAL|9|01|100204
25329-1R200|2023-10-01 00:00:00|SAL|4|01|100204
28164-3C100|2023-09-05 00:00:00|SAL|8|01|100205
KITPISSON-STD|2023-09-05 00:00:00|SAL|8|01|100205
92101-FD021-SE|2023-09-05 00:00:00|SAL|7|01|100205
23121-23000|2023-09-05 00:00:00|SAL|6|01|100205
24810-26020-SE|2023-04-11 00:00:00|SAL|7|01|100206
57100-4A650-SE|2023-04-11 00:00:00|SAL|8|01|100206
0K756-15171C|2023-06-20 00:00:00|SAL|2|01|100207
39310-38050|2023-06-20 00:00:00|SAL|3|01|100207
28113-2D000|2023-06-20 00:00:00|SAL|6|01|100207
39310-3C100-SEO|2023-06-20 00:00:00|SAL|2|01|100207
57170-2D101-K|2023-06-20 00:00:00|SAL|10|01|100207
25412-2F800|2023-07-17 00:00:00|SAL|1|01|100208
2410002200|2023-07-17 00:00:00|SAL|4|01|100208
23060-37140|2023-07-17 00:00:00|SAL|5|01|100208
20910-26E00|2023-07-17 00:00:00|SAL|5|01|100208
37301-3C000|2023-07-17 00:00:00|SAL|7|01|100208
0K30E-10271|2023-03-28 00:00:00|SAL|8|01|100209
0KW58-18-990|2023-08-15 00:00:00|SAL|9|01|100210
21910-3K800|2023-08-15 00:00:00|SAL|1|01|100210
KSP61-10270C-SE|2023-08-15 00:00:00|SAL|2|01|100210
24211-35500|2023-08-15 00:00:00|SAL|6|01|100210
25100-23010-K|2023-08-15 00:00:00|SAL|9|01|100210
25412-2E200-SE|2023-03-08 00:00:00|SAL|7|01|100211
33110-07150|2023-03-08 00:00:00|SAL|10|01|100211
23111-2G030|2023-03-08 00:00:00|SAL|4|01|100211
28113-4D000|2023-03-08 00:00:00|SAL|7|01|100211
94460-2F000|2023-10-30 00:00:00|SAL|10|01|100212
24355-2B000-SE|2023-10-30 00:00:00|SAL|3|01|100212
25460-23000-TKC|2023-10-30 00:00:00|SAL|6|01|100212
6PK1995|2023-10-30 00:00:00|SAL|3|01|100212
21810-B4000|2023-04-14 00:00:00|SAL|2|01|100213
0K30E-12420-A|2023-04-14 00:00:00|SAL|4|01|100213
0K72A43400-SEON|2023-04-14 00:00:00|SAL|9|01|100213
585102E100|2023-04-14 00:00:00|SAL|7|01|100213
0VNY1-11-SFX|2023-04-14 00:00:00|SAL|7|01|100213
24350-26800|2023-11-17 00:00:00|SAL|9|01|100214
82660-FD010XX|2023-11-17 00:00:00|SAL|5|01|100214
54501-2E001|2023-11-17 00:00:00|SAL|6|01|100214
2341002270-050S|2023-11-17 00:00:00|SAL|7|01|100214
57700-4H100|2023-03-03 00:00:00|SAL|2|01|100215
54501-FD000-SEO|2023-03-03 00:00:00|SAL|2|01|100215
24441-27000-PMC|2023-03-03 00:00:00|SAL|6|01|100215
23124-3E010|2023-03-03 00:00:00|SAL|1|01|100215
21310-3C300|2023-01-30 00:00:00|SAL|5|01|100216
25212-2C001|2023-01-30 00:00:00|SAL|8|01|100216
MEKITCERA-SEONG|2023-01-30 00:00:00|SAL|8|01|100216
52710-2D115|2023-04-22 00:00:00|SAL|8|01|100217
0K75B18140-CH|2023-04-22 00:00:00|SAL|4|01|100217
57100-4E001|2023-04-22 00:00:00|SAL|9|01|100217
94460-1D000|2023-06-03 00:00:00|SAL|3|01|100218
25611-02502|2023-06-03 00:00:00|SAL|7|01|100218
0K30A-18891|2023-06-03 00:00:00|SAL|3|01|100218
27300-39050|2023-06-03 00:00:00|SAL|3|01|100218
23410-22360-075|2023-06-03 00:00:00|SAL|6|01|100218
28113-08000|2023-06-14 00:00:00|SAL|7|01|100219
54610-1D000|2023-06-14 00:00:00|SAL|4|01|100219
51750-C1000|2023-06-14 00:00:00|SAL|9|01|100219
54840-1C000-DLZ|2023-10-31 00:00:00|SAL|6|01|100220
86811-4A001-SEO|2023-10-31 00:00:00|SAL|2|01|100220
41421-28000-OEM|2023-10-31 00:00:00|SAL|6|01|100220
98510-1C000|2023-10-31 00:00:00|SAL|10|01|100220
23060-38900|2023-10-23 00:00:00|SAL|4|01|100221
31110-2E000-PMC|2023-10-23 00:00:00|SAL|8|01|100221
28164-3C100-TKC|2023-10-23 00:00:00|SAL|10|01|100221
36100-38090|2023-10-23 00:00:00|SAL|8|01|100221
54551-4H000|2023-07-08 00:00:00|SAL|8|01|100222
26350-2M000|2023-07-08 00:00:00|SAL|5|01|100222
33110-07150|2023-07-08 00:00:00|SAL|10|01|100222
97133-07010-SEO|2023-07-08 00:00:00|SAL|6|01|100222
0K75A-10-100-AS|2023-07-08 00:00:00|SAL|10|01|100222
23040-38200-SEO|2023-12-24 00:00:00|SAL|6|01|100223
21810-2E000|2023-12-24 00:00:00|SAL|1|01|100223
25460-25002|2023-06-16 00:00:00|SAL|7|01|100224
97730-4D800|2023-06-16 00:00:00|SAL|6|01|100224
22224-23001-16|2023-06-16 00:00:00|SAL|4|01|100224
25100-02566-SEO|2023-01-08 00:00:00|SAL|8|01|100225
41700-4H100|2023-01-08 00:00:00|SAL|2|01|100225
110S8M22|2023-03-19 00:00:00|SAL|9|01|100226
39350-37110|2023-03-19 00:00:00|SAL|5|01|100226
58101-2DA31|2023-03-19 00:00:00|SAL|5|01|100226
36100-38090|2023-03-19 00:00:00|SAL|5|01|100226
54610-2B000|2023-03-19 00:00:00|SAL|6|01|100226
ESTO-343|2023-07-28 00:00:00|SAL|5|01|100227
22224-3C100|2023-07-28 00:00:00|SAL|8|01|100227
54610-2D100-SEO|2023-07-28 00:00:00|SAL|6|01|100227
58510-2B300-SE|2023-07-06 00:00:00|SAL|6|01|100228
39300-38200|2023-07-06 00:00:00|SAL|3|01|100228
31115-2D000-SEO|2023-02-26 00:00:00|SAL|1|01|100229
0K65D-12111-GMP|2023-02-26 00:00:00|SAL|1|01|100229
32790-2D100|2023-02-26 00:00:00|SAL|7|01|100229
54610-4H000|2023-02-26 00:00:00|SAL|5|01|100229
0K79A-17201|2023-02-26 00:00:00|SAL|4|01|100229
0K50F-18840|2023-04-08 00:00:00|SAL|3|01|100230
25460-3E700-SE|2023-04-08 00:00:00|SAL|5|01|100230
25281-37120-ZN|2023-02-04 00:00:00|SAL|8|01|100231
57700-FD201-SEO|2023-02-04 00:00:00|SAL|8|01|100231
57700-1F800-SEO|2023-02-04 00:00:00|SAL|2|01|100231
23120-02570|2023-02-04 00:00:00|SAL|3|01|100231
24312-37500|2023-04-28 00:00:00|SAL|5|01|100232
22224-3C100|2023-04-28 00:00:00|SAL|1|01|100232
22410-37111-OEM|2023-12-14 00:00:00|SAL|7|01|100233
0VNY1-11SF0|2023-12-14 00:00:00|SAL|7|01|100233
28113-2B000|2023-12-14 00:00:00|SAL|8|01|100233
22212-3C200|2023-12-14 00:00:00|SAL|3|01|100233
23040-25000|2023-12-14 00:00:00|SAL|4|01|100233
25461-22024-TKC|2023-05-28 00:00:00|SAL|1|01|100234
23060-23911|2023-06-07 00:00:00|SAL|9|01|100235
4PK970|2023-06-07 00:00:00|SAL|9|01|100235
39318-39800-TKC|2023-02-18 00:00:00|SAL|5|01|100236
39318-39800-OEM|2023-02-18 00:00:00|SAL|4|01|100236
24100-02200-SEO|2023-02-18 00:00:00|SAL|3|01|100236
24820-3C100-SEO|2023-09-20 00:00:00|SAL|2|01|100237
54610-1G500|2023-09-20 00:00:00|SAL|5|01|100237
22410-23100|2023-09-20 00:00:00|SAL|7|01|100237
23212-32000|2023-09-20 00:00:00|SAL|9|01|100237
35210-37150|2023-03-06 00:00:00|SAL|10|01|100238
24610-03000-TKC|2023-03-25 00:00:00|SAL|6|01|100239
23040-3C101-075|2023-03-25 00:00:00|SAL|9|01|100239
KITPISPIC-040|2023-03-25 00:00:00|SAL|6|01|100239
25460-2G800|2023-03-25 00:00:00|SAL|10|01|100239
86811-2D000|2023-04-14 00:00:00|SAL|10|01|100240
KHBK-207YU32HAN|2023-08-01 00:00:00|SAL|4|01|100241
KIK-015|2023-08-01 00:00:00|SAL|1|01|100241
22400-2X001-KP|2023-08-01 00:00:00|SAL|2|01|100241
25412-2E100|2023-08-01 00:00:00|SAL|9|01|100241
39220-38030|2023-05-09 00:00:00|SAL|6|01|100242
21020-22960-STD|2023-10-30 00:00:00|SAL|8|01|100243
25412-2E100-SE|2023-06-04 00:00:00|SAL|7|01|100244
23040-26160075S|2023-06-04 00:00:00|SAL|1|01|100244
0K247-12101-TKC|2023-06-04 00:00:00|SAL|3|01|100244
24370-03000|2023-06-04 00:00:00|SAL|5|01|100244
23410-23AA1-STD|2023-11-09 00:00:00|SAL|6|01|100245
56820-07000-CH|2023-11-09 00:00:00|SAL|6|01|100245
0S089-41400|2023-11-09 00:00:00|SAL|10|01|100245
25411-07000|2023-05-25 00:00:00|SAL|3|01|100246
25100-2B000|2023-12-04 00:00:00|SAL|4|01|100247
27301-23510-OEM|2023-12-04 00:00:00|SAL|8|01|100247
KITPISH17-STD|2023-12-04 00:00:00|SAL|7|01|100247
21930-1C250-SE|2023-12-04 00:00:00|SAL|5|01|100247
24100-2G000|2023-10-11 00:00:00|SAL|2|01|100248
28411-23600|2023-10-11 00:00:00|SAL|4|01|100248
25414-B4100|2023-10-11 00:00:00|SAL|5|01|100248
28113-3K200-SEO|2023-10-11 00:00:00|SAL|8|01|100248
54300-4A600|2023-02-28 00:00:00|SAL|2|01|100249
31102-4A250|2023-02-28 00:00:00|SAL|5|01|100249
24810-2X700|2023-04-27 00:00:00|SAL|1|01|100250
23040-26101-STD|2023-04-15 00:00:00|SAL|2|01|100251
23040-23972-STT|2023-04-15 00:00:00|SAL|6|01|100251
0K2A1-17-400-SE|2023-04-15 00:00:00|SAL|1|01|100251
0K3Y0-11-SC0-07|2023-04-15 00:00:00|SAL|8|01|100251
64101-1C001|2023-04-15 00:00:00|SAL|5|01|100251
23060-2G000A-02|2023-01-21 00:00:00|SAL|6|01|100252
21830-A5300|2023-01-31 00:00:00|SAL|5|01|100253
20910-23C21|2023-01-31 00:00:00|SAL|10|01|100253
0K372-11SDX-KPR|2023-06-11 00:00:00|SAL|6|01|100254
25380-1C360-A|2023-06-11 00:00:00|SAL|4|01|100254
22311-23700|2023-06-11 00:00:00|SAL|4|01|100254
42620-39200-SEO|2023-06-11 00:00:00|SAL|3|01|100254
21310-2G011-OEM|2023-02-28 00:00:00|SAL|10|01|100255
56820-2E000-DHM|2023-07-20 00:00:00|SAL|2|01|100256
35170-37100-TKC|2023-07-20 00:00:00|SAL|5|01|100256
23410-02470|2023-04-28 00:00:00|SAL|9|01|100257
22311-37320|2023-04-28 00:00:00|SAL|9|01|100257
0K30F-14100D|2023-04-28 00:00:00|SAL|3|01|100257
21020-02592-050|2023-04-28 00:00:00|SAL|1|01|100257
56500-07000|2023-11-11 00:00:00|SAL|7|01|100258
35170-22600-TKC|2023-02-25 00:00:00|SAL|6|01|100259
5810138A50-PMC|2023-02-25 00:00:00|SAL|8|01|100259
58305-4AA30|2023-02-25 00:00:00|SAL|4|01|100259
KIT-075PIC|2023-02-25 00:00:00|SAL|6|01|100259
230413C501-STDS|2023-02-25 00:00:00|SAL|10|01|100259
58101-07A00|2023-04-21 00:00:00|SAL|3|01|100260
56820-47500|2023-04-21 00:00:00|SAL|9|01|100260
22311-37310|2023-04-21 00:00:00|SAL|4|01|100260
KITPISGETZ-030|2023-04-21 00:00:00|SAL|6|01|100260
56500-07000|2023-12-30 00:00:00|SAL|1|01|100261
24521-22010|2023-12-30 00:00:00|SAL|2|01|100261
0K30A-18-10X|2023-12-26 00:00:00|SAL|5|01|100262
553102D000|2023-12-26 00:00:00|SAL|3|01|100262
KITTIEMFE219|2023-10-11 00:00:00|SAL|6|01|100263
86811-2E010-SEO|2023-10-11 00:00:00|SAL|8|01|100263
21830-1C370-K|2023-10-11 00:00:00|SAL|2|01|100263
35301-22032-OEM|2023-01-10 00:00:00|SAL|6|01|100264
23123-23000|2023-01-10 00:00:00|SAL|6|01|100264
94430-4A050|2023-04-21 00:00:00|SAL|1|01|100265
21352-3C500|2023-04-21 00:00:00|SAL|7|01|100265
51750-4D000-SEO|2023-04-21 00:00:00|SAL|9|01|100265
23410-23AA1-STD|2023-02-03 00:00:00|SAL|2|01|100266
23040-23972-020|2023-02-03 00:00:00|SAL|5|01|100266
22311-3CAD0-SEO|2023-07-29 00:00:00|SAL|7|01|100267
24355-26710|2023-07-29 00:00:00|SAL|4|01|100267
24312-02270-BA|2023-07-29 00:00:00|SAL|5|01|100267
21020-26040-STD|2023-07-29 00:00:00|SAL|1|01|100267
0K72A-32600B|2023-07-29 00:00:00|SAL|10|01|100267
0K3Y-11XBX|2023-01-10 00:00:00|SAL|8|01|100268
54813-22200|2023-01-10 00:00:00|SAL|6|01|100268
23357-38001-SEO|2023-01-10 00:00:00|SAL|2|01|100268
20910-26E00-SEO|2023-01-10 00:00:00|SAL|1|01|100268
0K30A-15185C|2023-01-26 00:00:00|SAL|9|01|100269
31112-3X000|2023-01-26 00:00:00|SAL|7|01|100269
56820-1E900|2023-06-21 00:00:00|SAL|4|01|100270
23040-3E001-AZ|2023-06-21 00:00:00|SAL|3|01|100270
0K75A-10-100-SE|2023-06-21 00:00:00|SAL|6|01|100270
22311-3C120|2023-10-22 00:00:00|SAL|1|01|100271
GT10170|2023-10-22 00:00:00|SAL|2|01|100271
97730-4H100|2023-02-14 00:00:00|SAL|9|01|100272
58330-02000-SEO|2023-02-14 00:00:00|SAL|4|01|100272
23060-02591-020|2023-02-14 00:00:00|SAL|3|01|100272
25460-25002|2023-02-14 00:00:00|SAL|10|01|100272
24350-25000-SE|2023-02-14 00:00:00|SAL|8|01|100272
31380-2E000-SE|2023-02-19 00:00:00|SAL|9|01|100273
KKY01-32280-DHM|2023-02-19 00:00:00|SAL|5|01|100273
4PK875-MIT|2023-02-18 00:00:00|SAL|2|01|100274
23040-25200-050|2023-03-29 00:00:00|SAL|6|01|100275
56820-1G000-SEO|2023-09-22 00:00:00|SAL|10|01|100276
51760-1G000-SEO|2023-09-22 00:00:00|SAL|4|01|100276
58315-FDA00|2023-09-22 00:00:00|SAL|2|01|100276
21443-02501-PMC|2023-09-22 00:00:00|SAL|7|01|100276
93490-2P010|2023-09-22 00:00:00|SAL|10|01|100276
24432-37000-SE|2023-03-13 00:00:00|SAL|2|01|100277
22400-2X002|2023-03-13 00:00:00|SAL|3|01|100277
21020-23340-025|2023-03-13 00:00:00|SAL|7|01|100277
23510-23700-SEO|2023-03-13 00:00:00|SAL|8|01|100277
KDX50-32-240|2023-02-08 00:00:00|SAL|7|01|100278
22151-42014|2023-03-12 00:00:00|SAL|6|01|100279
21020-23340-050|2023-03-12 00:00:00|SAL|9|01|100279
22443-23001|2023-03-12 00:00:00|SAL|3|01|100279
EMZ-5317|2023-03-12 00:00:00|SAL|6|01|100279
32790-1C100|2023-03-12 00:00:00|SAL|1|01|100279
56820-3Q500|2023-07-31 00:00:00|SAL|5|01|100280
22212-26600|2023-07-31 00:00:00|SAL|10|01|100280
22231-37100-TKC|2023-07-31 00:00:00|SAL|7|01|100280
22410-22030-SE|2023-07-01 00:00:00|SAL|4|01|100281
6PK2100|2023-07-01 00:00:00|SAL|8|01|100281
3PK675|2023-07-01 00:00:00|SAL|1|01|100281
25286-37100|2023-07-01 00:00:00|SAL|2|01|100281
25310-FD010|2023-07-01 00:00:00|SAL|4|01|100281
0K30E-18-140-CH|2023-04-04 00:00:00|SAL|8|01|100282
0K75B18140|2023-04-04 00:00:00|SAL|9|01|100282
39300-22600-DA|2023-04-04 00:00:00|SAL|3|01|100282
28100-39400-SEO|2023-04-04 00:00:00|SAL|10|01|100282
0K2FA-34-550|2023-03-01 00:00:00|SAL|5|01|100283
24321-26060-OEM|2023-03-01 00:00:00|SAL|7|01|100283
57100-2E100|2023-08-20 00:00:00|SAL|3|01|100284
25100-26902|2023-08-20 00:00:00|SAL|9|01|100284
54830-2B200|2023-08-20 00:00:00|SAL|5|01|100284
TK-HY003|2023-08-20 00:00:00|SAL|6|01|100284
0K6A1-10155|2023-08-20 00:00:00|SAL|4|01|100284
31110-1C000|2023-06-21 00:00:00|SAL|9|01|100285
25435-22050-SEO|2023-06-21 00:00:00|SAL|10|01|100285
0K65A-15186B|2023-07-16 00:00:00|SAL|2|01|100286
23410-02470-100|2023-07-16 00:00:00|SAL|3|01|100286
2304002970-050D|2023-07-16 00:00:00|SAL|8|01|100286
0K2FX-39-050|2023-07-16 00:00:00|SAL|10|01|100286
25500-37200-TKC|2023-02-18 00:00:00|SAL|2|01|100287
58510-3K200|2023-02-18 00:00:00|SAL|4|01|100287
57724-2B000|2023-02-18 00:00:00|SAL|2|01|100287
37300-38400|2023-02-18 00:00:00|SAL|1|01|100287
